dia,data_iso,dias,quartos,pt_medio,pt_min,pt_max,pt_desvio,es_medio,spread_pt_es,horas_negativas,bd_v,bd_f,bs_v,bs_f,td_v,td_c,td_p,ts_v,ts_c,ts_p
01/05/2020,2020-05-01,1,96,4.91,1.02,15.39,4.22,4.91,0.0,0,4.9,4.92,3.19,5.62,4.9,4.24,6.62,3.19,6.12,3.25
02/05/2020,2020-05-02,1,96,11.64,6.61,24.38,5.27,11.55,0.1,0,10.8,12.25,10.9,13.45,10.8,11.59,13.88,10.9,13.45,
03/05/2020,2020-05-03,1,96,14.12,7.65,21.68,3.9,14.31,-0.19,0,15.69,13.0,14.12,,15.69,12.21,14.97,14.12,,
04/05/2020,2020-05-04,1,96,15.91,10.5,22.51,3.02,15.91,0.0,0,15.74,16.03,14.79,16.37,15.74,15.24,18.0,14.79,16.05,17.85
05/05/2020,2020-05-05,1,96,18.42,14.27,25.34,3.38,18.42,0.0,0,16.43,19.84,14.59,20.0,16.43,19.34,21.11,14.59,20.12,19.43
06/05/2020,2020-05-06,1,96,22.41,20.01,26.55,2.11,22.41,0.0,0,22.1,22.63,21.64,22.72,22.1,22.48,23.0,21.64,23.08,21.08
07/05/2020,2020-05-07,1,96,21.03,17.04,25.77,2.19,21.03,0.0,0,20.56,21.37,19.23,21.78,20.56,21.08,22.11,19.23,21.96,20.91
08/05/2020,2020-05-08,1,96,19.98,15.74,26.12,2.58,19.98,0.0,0,19.79,20.12,18.82,20.45,19.79,19.58,21.44,18.82,20.87,18.53
09/05/2020,2020-05-09,1,96,18.68,12.5,22.93,2.8,18.68,0.0,0,20.65,17.27,18.67,18.69,20.65,16.78,18.48,18.67,18.69,
10/05/2020,2020-05-10,1,96,12.9,6.23,18.0,2.29,12.43,0.47,0,14.28,11.91,12.9,,14.28,11.51,12.91,12.9,,
11/05/2020,2020-05-11,1,96,15.69,10.7,22.75,3.47,15.69,0.0,0,14.03,16.87,11.8,17.29,14.03,16.5,17.79,11.8,17.57,15.98
12/05/2020,2020-05-12,1,96,24.3,22.26,27.94,1.58,24.3,0.0,0,23.11,25.15,22.54,25.03,23.11,24.92,25.71,22.54,25.13,24.54
13/05/2020,2020-05-13,1,96,25.32,22.67,28.01,1.42,25.33,-0.01,0,24.23,26.1,23.73,25.97,24.23,25.65,27.21,23.73,25.79,26.82
14/05/2020,2020-05-14,1,96,24.27,20.21,29.11,1.74,24.27,0.0,0,23.29,24.98,23.54,24.58,23.29,24.51,26.14,23.54,24.58,24.57
15/05/2020,2020-05-15,1,96,20.13,15.3,23.14,2.73,20.13,0.0,0,18.39,21.37,17.57,21.18,18.39,20.7,23.05,17.57,20.78,23.04
16/05/2020,2020-05-16,1,96,16.24,12.05,23.56,3.27,16.15,0.09,0,16.89,15.77,16.28,16.14,16.89,15.59,16.24,16.28,16.14,
17/05/2020,2020-05-17,1,96,16.16,10.0,27.68,5.62,15.99,0.18,0,15.91,16.34,16.16,,15.91,15.75,17.83,16.16,,
18/05/2020,2020-05-18,1,96,26.08,23.13,29.0,1.39,26.08,0.0,0,26.72,25.61,26.88,25.74,26.72,25.14,26.78,26.88,25.71,25.91
19/05/2020,2020-05-19,1,96,26.09,23.73,28.0,1.01,26.09,0.0,0,26.23,25.99,26.05,26.11,26.23,25.6,26.99,26.05,26.03,26.48
20/05/2020,2020-05-20,1,96,26.86,24.0,28.18,1.15,26.86,0.0,0,27.1,26.68,26.94,26.82,27.1,26.31,27.59,26.94,26.7,27.37
21/05/2020,2020-05-21,1,96,28.26,26.46,31.19,1.13,28.26,0.0,0,28.0,28.44,27.43,28.6,28.0,28.16,29.15,27.43,28.68,28.2
22/05/2020,2020-05-22,1,96,29.34,26.01,31.15,1.47,29.34,0.0,0,30.03,28.84,30.42,28.89,30.03,28.33,30.1,30.42,28.72,29.67
23/05/2020,2020-05-23,1,96,18.34,9.6,27.09,2.98,16.68,1.65,0,18.9,17.93,18.04,19.05,18.9,17.48,19.05,18.04,19.05,
24/05/2020,2020-05-24,1,96,13.12,7.77,28.02,6.34,12.2,0.91,0,11.41,14.34,13.12,,11.41,13.41,16.66,13.12,,
25/05/2020,2020-05-25,1,96,23.73,18.99,27.51,3.24,23.55,0.17,0,22.26,24.77,21.85,24.5,22.26,24.02,26.66,21.85,24.03,26.7
26/05/2020,2020-05-26,1,96,22.35,17.0,27.4,3.4,22.35,0.0,0,19.31,24.52,17.72,24.26,19.31,24.15,25.45,17.72,24.52,23.01
27/05/2020,2020-05-27,1,96,25.24,19.4,29.01,3.06,25.24,0.0,0,23.4,26.54,21.58,26.74,23.4,26.29,27.18,21.58,26.9,25.99
28/05/2020,2020-05-28,1,96,29.54,28.52,35.0,1.26,29.54,0.0,0,29.75,29.38,29.11,29.71,29.75,29.23,29.75,29.11,29.84,29.13
29/05/2020,2020-05-29,1,96,33.04,28.41,35.0,1.89,33.04,0.0,0,34.06,32.32,34.63,32.39,34.06,31.93,33.28,34.63,32.08,33.81
30/05/2020,2020-05-30,1,96,29.55,20.9,33.52,4.0,29.55,0.0,0,32.28,27.61,29.25,30.28,32.28,26.6,30.13,29.25,30.28,
31/05/2020,2020-05-31,1,96,29.91,23.5,36.19,3.57,29.91,0.0,0,29.09,30.49,29.91,,29.09,29.59,32.75,29.91,,
01/06/2020,2020-06-01,1,96,34.21,32.9,36.67,0.95,34.21,0.0,0,34.17,34.24,33.93,34.33,34.17,34.02,34.82,33.93,34.41,33.96
02/06/2020,2020-06-02,1,96,34.86,32.67,37.01,1.35,34.86,0.0,0,33.92,35.53,33.27,35.51,33.92,35.23,36.26,33.27,35.38,36.11
03/06/2020,2020-06-03,1,96,32.14,22.17,36.15,3.9,32.14,0.0,0,33.0,31.53,34.46,31.19,33.0,30.62,33.82,34.46,30.27,35.47
04/06/2020,2020-06-04,1,96,24.46,18.01,33.04,4.52,24.29,0.18,0,23.91,24.86,22.59,25.23,23.91,23.77,27.57,22.59,23.99,31.05
05/06/2020,2020-06-05,1,96,28.0,21.7,35.66,4.48,28.0,0.0,0,28.16,27.88,26.33,28.68,28.16,26.61,31.07,26.33,28.5,29.54
06/06/2020,2020-06-06,1,96,28.06,21.5,33.69,4.38,28.05,0.0,0,31.07,25.9,27.93,28.35,31.07,25.02,28.11,27.93,28.35,
07/06/2020,2020-06-07,1,96,20.17,13.0,32.09,4.64,19.76,0.41,0,20.59,19.88,20.17,,20.59,19.2,21.58,20.17,,
08/06/2020,2020-06-08,1,96,27.1,20.02,32.09,3.3,27.1,0.0,0,25.14,28.51,23.28,28.68,25.14,28.29,29.06,23.28,28.89,27.69
09/06/2020,2020-06-09,1,96,29.13,22.74,32.93,3.14,29.13,0.0,0,27.12,30.56,25.64,30.56,27.12,30.15,31.6,25.64,30.46,31.05
10/06/2020,2020-06-10,1,96,30.75,24.02,34.89,3.11,30.75,0.0,0,28.48,32.36,27.16,32.22,28.48,31.9,33.54,27.16,31.75,34.45
11/06/2020,2020-06-11,1,96,23.31,19.1,30.0,3.24,23.31,0.0,0,24.49,22.47,24.35,22.88,24.49,22.35,22.75,24.35,22.95,22.59
12/06/2020,2020-06-12,1,96,20.3,16.0,26.01,3.15,20.3,0.0,0,19.55,20.84,17.93,21.28,19.55,20.54,21.6,17.93,21.52,20.17
13/06/2020,2020-06-13,1,96,21.76,15.84,33.79,5.42,21.71,0.06,0,22.02,21.58,21.41,22.63,22.02,21.06,22.88,21.41,22.63,
14/06/2020,2020-06-14,1,96,26.57,14.8,33.0,5.56,26.57,0.0,0,31.16,23.28,26.57,,31.16,22.23,25.92,26.57,,
15/06/2020,2020-06-15,1,96,31.78,23.07,36.39,3.99,31.78,0.0,0,29.13,33.67,27.08,33.71,29.13,33.36,34.45,27.08,33.65,33.98
16/06/2020,2020-06-16,1,96,31.1,23.4,36.21,3.83,31.1,0.0,0,31.2,31.02,30.4,31.38,31.2,29.76,34.17,30.4,30.7,34.57
17/06/2020,2020-06-17,1,96,34.4,29.73,37.46,2.28,34.4,0.0,0,33.18,35.27,32.04,35.37,33.18,34.89,36.23,32.04,35.25,35.96
18/06/2020,2020-06-18,1,96,35.25,30.72,36.99,1.56,35.25,0.0,0,35.39,35.15,35.63,35.09,35.39,34.81,36.0,35.63,34.79,36.51
19/06/2020,2020-06-19,1,96,33.57,27.99,37.8,2.51,33.57,0.0,0,33.62,33.53,33.27,33.69,33.62,32.89,35.14,33.27,33.3,35.5
20/06/2020,2020-06-20,1,96,31.78,24.8,36.57,2.92,31.78,0.0,0,32.91,30.98,31.23,33.14,32.91,30.07,33.26,31.23,33.14,
21/06/2020,2020-06-21,1,96,25.58,21.4,32.93,2.34,25.58,0.0,0,25.82,25.42,25.58,,25.82,25.01,26.44,25.58,,
22/06/2020,2020-06-22,1,96,30.83,21.5,37.63,5.19,30.83,0.0,0,28.4,32.57,25.58,32.99,28.4,32.47,32.82,25.58,33.36,31.29
23/06/2020,2020-06-23,1,96,34.61,29.0,39.5,3.17,34.61,0.0,0,34.06,35.01,32.63,35.43,34.06,34.47,36.35,32.63,35.71,34.08
24/06/2020,2020-06-24,1,96,37.51,32.72,41.02,2.05,37.51,0.0,0,37.32,37.65,36.45,37.95,37.32,37.33,38.46,36.45,38.09,37.28
25/06/2020,2020-06-25,1,96,39.41,34.76,42.09,1.6,39.41,0.0,0,39.81,39.12,39.61,39.33,39.81,38.71,40.14,39.61,39.24,39.72
26/06/2020,2020-06-26,1,96,37.72,32.18,40.13,2.17,37.72,0.0,0,38.67,37.05,38.57,37.38,38.67,36.6,38.17,38.57,37.37,37.41
27/06/2020,2020-06-27,1,96,30.51,26.13,39.84,4.61,30.43,0.08,0,31.01,30.16,29.99,31.78,31.01,29.33,32.23,29.99,31.78,
28/06/2020,2020-06-28,1,96,29.59,26.1,39.76,3.78,29.59,0.0,0,29.92,29.35,29.59,,29.92,28.67,31.04,29.59,,
29/06/2020,2020-06-29,1,96,37.29,30.91,39.84,2.53,37.29,0.0,0,37.66,37.03,38.49,36.8,37.66,36.36,38.72,38.49,36.22,39.53
30/06/2020,2020-06-30,1,96,37.71,31.98,40.44,2.62,37.71,0.0,0,36.13,38.83,34.7,38.95,36.13,38.57,39.5,34.7,38.78,39.71
01/07/2020,2020-07-01,1,96,37.21,27.5,40.25,3.51,37.21,0.0,0,38.15,36.54,38.44,36.7,38.15,35.28,39.68,38.44,36.11,39.45
02/07/2020,2020-07-02,1,96,34.57,27.5,41.37,5.23,34.65,-0.08,0,33.35,35.45,31.87,35.69,33.35,34.33,38.23,31.87,34.59,40.82
03/07/2020,2020-07-03,1,96,34.77,27.62,38.95,3.64,34.77,0.0,0,32.9,36.12,32.04,35.9,32.9,35.74,37.06,32.04,35.43,38.12
04/07/2020,2020-07-04,1,96,28.44,25.7,38.41,3.15,28.44,0.0,0,27.43,29.16,27.22,31.39,27.43,28.38,31.09,27.22,31.39,
05/07/2020,2020-07-05,1,96,25.76,22.88,38.0,3.14,25.76,0.0,0,25.4,26.02,25.76,,25.4,25.78,26.63,25.76,,
06/07/2020,2020-07-06,1,96,28.68,18.5,37.23,5.61,28.68,0.0,0,24.82,31.43,21.41,31.67,24.82,30.65,33.39,21.41,31.62,31.9
07/07/2020,2020-07-07,1,96,35.32,27.15,40.84,4.39,35.32,0.0,0,32.08,37.64,30.05,37.5,32.08,37.06,39.1,30.05,37.68,36.64
08/07/2020,2020-07-08,1,96,37.94,29.55,40.6,3.89,37.94,0.0,0,34.9,40.11,32.84,40.04,34.9,40.05,40.27,32.84,40.02,40.16
09/07/2020,2020-07-09,1,96,40.0,30.0,43.82,4.34,40.0,0.0,0,36.66,42.38,34.39,42.31,36.66,42.06,43.17,34.39,42.15,43.06
10/07/2020,2020-07-10,1,96,37.67,29.52,42.94,3.66,37.67,0.0,0,35.5,39.22,35.42,38.6,35.5,39.01,39.76,35.42,38.05,41.14
11/07/2020,2020-07-11,1,96,29.04,25.74,37.73,3.87,29.04,0.0,0,28.37,29.52,28.76,29.72,28.37,29.16,30.41,28.76,29.72,
12/07/2020,2020-07-12,1,96,28.87,24.1,41.2,5.36,28.87,0.0,0,27.34,29.96,28.87,,27.34,29.48,31.14,28.87,,
13/07/2020,2020-07-13,1,96,33.95,25.1,39.27,4.52,33.95,0.0,0,31.1,35.98,29.12,35.94,31.1,35.91,36.15,29.12,36.29,34.3
14/07/2020,2020-07-14,1,96,33.67,26.77,38.3,4.06,33.67,0.0,0,29.51,36.64,27.76,36.1,29.51,36.63,36.66,27.76,35.98,36.66
15/07/2020,2020-07-15,1,96,31.09,26.0,37.11,3.62,31.09,0.0,0,28.66,32.82,26.8,32.85,28.66,32.35,34.01,26.8,33.25,30.99
16/07/2020,2020-07-16,1,96,34.86,27.04,39.93,3.85,34.86,0.0,0,31.42,37.31,29.71,36.98,31.42,37.11,37.82,29.71,36.9,37.34
17/07/2020,2020-07-17,1,96,32.14,26.5,37.0,3.49,32.14,0.0,0,29.47,34.05,27.73,33.96,29.47,33.69,34.95,27.73,34.39,31.96
18/07/2020,2020-07-18,1,96,31.0,25.75,39.45,4.89,31.0,0.0,0,29.19,32.3,30.23,32.89,29.19,31.67,33.86,30.23,32.89,
19/07/2020,2020-07-19,1,96,30.18,25.6,40.42,4.77,30.18,0.0,0,30.62,29.86,30.18,,30.62,29.42,30.96,30.18,,
20/07/2020,2020-07-20,1,96,35.53,26.0,41.0,4.99,35.52,0.01,0,31.46,38.44,29.54,38.0,31.46,38.16,39.13,29.54,38.14,37.33
21/07/2020,2020-07-21,1,96,36.46,26.51,42.93,5.15,36.46,0.0,0,32.44,39.33,29.58,39.29,32.44,39.34,39.32,29.58,39.52,38.24
22/07/2020,2020-07-22,1,96,40.89,38.43,43.9,1.44,40.89,0.0,0,40.0,41.53,39.54,41.44,40.0,41.39,41.86,39.54,41.42,41.54
23/07/2020,2020-07-23,1,96,41.79,35.8,44.0,1.93,41.79,0.0,0,40.12,42.98,40.51,42.31,40.12,42.88,43.24,40.51,42.06,43.49
24/07/2020,2020-07-24,1,96,36.05,28.3,41.59,4.6,36.05,0.0,0,31.93,38.99,30.01,38.53,31.93,38.73,39.64,30.01,38.07,40.68
25/07/2020,2020-07-25,1,96,33.31,28.3,38.56,3.13,33.31,0.0,0,33.31,33.32,32.41,35.5,33.31,32.52,35.32,32.41,35.5,
26/07/2020,2020-07-26,1,96,30.01,27.1,40.99,4.75,30.01,0.0,0,30.23,29.84,30.01,,30.23,29.33,31.13,30.01,,
27/07/2020,2020-07-27,1,96,38.1,34.0,40.6,2.04,38.1,0.0,0,36.59,39.17,36.28,38.85,36.59,38.92,39.81,36.28,38.53,40.29
28/07/2020,2020-07-28,1,96,35.83,29.7,40.7,3.99,35.83,0.0,0,32.64,38.11,30.76,37.92,32.64,37.7,39.12,30.76,37.37,40.47
29/07/2020,2020-07-29,1,96,38.0,28.41,43.78,5.27,38.0,0.0,0,33.44,41.26,30.48,41.1,33.44,41.14,41.54,30.48,41.17,40.74
30/07/2020,2020-07-30,1,96,40.43,34.0,44.92,3.34,40.43,0.0,0,37.54,42.5,36.05,42.23,37.54,42.3,42.99,36.05,42.38,41.56
31/07/2020,2020-07-31,1,96,41.94,35.0,45.97,3.26,42.0,-0.06,0,38.66,44.28,37.61,43.72,38.66,43.92,45.19,37.61,43.58,44.36
01/08/2020,2020-08-01,1,96,33.2,29.89,38.78,2.99,33.2,0.0,0,30.96,34.8,32.38,35.2,30.96,34.1,36.55,32.38,35.2,
02/08/2020,2020-08-02,1,96,28.66,23.86,38.43,3.52,28.63,0.03,0,28.4,28.84,28.66,,28.4,28.17,30.52,28.66,,
03/08/2020,2020-08-03,1,96,36.65,27.44,41.53,4.92,36.67,-0.02,0,32.19,39.84,30.67,39.12,32.19,39.55,40.57,30.67,38.72,41.0
04/08/2020,2020-08-04,1,96,35.53,28.5,41.2,4.38,35.53,0.0,0,32.0,38.04,30.09,37.76,32.0,37.91,38.38,30.09,37.93,36.97
05/08/2020,2020-08-05,1,96,36.6,30.3,43.4,3.94,36.6,0.0,0,33.53,38.79,31.88,38.54,33.53,38.12,40.48,31.88,38.66,38.01
06/08/2020,2020-08-06,1,96,37.32,29.77,45.09,4.29,37.36,-0.04,0,33.98,39.71,32.24,39.41,33.98,39.38,40.52,32.24,39.81,37.56
07/08/2020,2020-08-07,1,96,38.49,29.97,44.97,4.35,38.62,-0.13,0,34.97,41.01,33.03,40.74,34.97,40.6,42.05,33.03,40.95,39.8
08/08/2020,2020-08-08,1,96,36.93,29.77,41.2,3.35,36.93,0.0,0,38.16,36.06,37.29,36.07,38.16,35.74,36.87,37.29,36.07,
09/08/2020,2020-08-09,1,96,34.41,28.7,42.11,4.45,34.41,0.0,0,35.74,33.45,34.41,,35.74,33.11,34.3,34.41,,
10/08/2020,2020-08-10,1,96,38.36,29.1,43.4,4.9,38.35,0.0,0,34.07,41.42,31.76,41.08,34.07,41.25,41.86,31.76,41.22,40.39
11/08/2020,2020-08-11,1,96,38.84,30.49,44.21,3.92,38.84,0.0,0,35.48,41.24,33.61,40.99,35.48,40.83,42.27,33.61,40.98,41.04
12/08/2020,2020-08-12,1,96,39.35,30.8,45.07,4.01,39.35,0.0,0,36.26,41.57,34.02,41.55,36.26,41.11,42.72,34.02,41.48,41.88
13/08/2020,2020-08-13,1,96,40.2,33.41,44.29,2.73,40.2,0.0,0,38.18,41.64,37.91,41.14,38.18,41.28,42.52,37.91,41.1,41.32
14/08/2020,2020-08-14,1,96,36.95,30.07,41.91,3.63,36.95,0.0,0,33.95,39.1,32.2,38.91,33.95,38.52,40.53,32.2,38.53,40.68
15/08/2020,2020-08-15,1,96,31.3,26.07,39.93,3.89,31.3,0.0,0,31.31,31.3,31.0,32.03,31.31,30.6,33.05,31.0,32.03,
16/08/2020,2020-08-16,1,96,30.05,24.55,40.21,4.77,29.15,0.9,0,28.61,31.08,30.05,,28.61,30.46,32.62,30.05,,
17/08/2020,2020-08-17,1,96,36.23,27.75,42.71,4.6,36.33,-0.1,0,33.24,38.36,30.9,38.42,33.24,37.68,40.07,30.9,38.28,39.07
18/08/2020,2020-08-18,1,96,38.54,29.92,44.58,4.26,38.54,0.0,0,35.71,40.56,33.68,40.54,35.71,40.09,41.74,33.68,40.4,41.19
19/08/2020,2020-08-19,1,96,34.69,26.5,41.69,4.83,34.69,0.0,0,35.01,34.46,34.61,34.72,35.01,33.1,37.88,34.61,33.99,38.12
20/08/2020,2020-08-20,1,96,34.56,26.5,43.82,5.26,34.56,0.0,0,32.04,36.36,29.77,36.53,32.04,35.35,38.88,29.77,36.23,37.94
21/08/2020,2020-08-21,1,96,33.57,26.75,41.83,5.06,33.49,0.08,0,30.99,35.41,28.81,35.53,30.99,35.06,36.3,28.81,36.0,33.34
22/08/2020,2020-08-22,1,96,32.41,26.3,39.79,4.92,32.41,0.0,0,30.32,33.91,30.39,37.33,30.32,32.42,37.64,30.39,37.33,
23/08/2020,2020-08-23,1,96,29.32,23.77,38.87,4.43,28.98,0.34,0,29.42,29.25,29.32,,29.42,28.42,31.3,29.32,,
24/08/2020,2020-08-24,1,96,38.12,25.5,42.6,5.86,39.13,-1.01,0,33.84,41.18,30.69,41.18,33.84,41.12,41.32,30.69,41.48,39.79
25/08/2020,2020-08-25,1,96,39.29,31.93,45.34,4.18,39.41,-0.11,0,37.77,40.38,37.53,40.02,37.77,40.04,41.24,37.53,39.75,41.25
26/08/2020,2020-08-26,1,96,39.5,30.13,46.91,5.43,40.12,-0.62,0,35.43,42.41,32.11,42.55,35.43,42.12,43.13,32.11,42.9,40.91
27/08/2020,2020-08-27,1,96,45.04,38.3,49.88,3.32,45.95,-0.91,0,42.08,47.16,41.43,46.53,42.08,46.7,48.32,41.43,46.28,47.7
28/08/2020,2020-08-28,1,96,38.85,32.01,46.01,4.37,39.67,-0.83,0,36.96,40.2,36.05,40.0,36.96,38.93,43.35,36.05,38.99,44.69
29/08/2020,2020-08-29,1,96,31.02,20.2,43.82,6.05,31.02,0.0,0,32.4,30.02,30.17,33.07,32.4,28.72,33.28,30.17,33.07,
30/08/2020,2020-08-30,1,96,33.55,29.23,43.13,4.12,33.55,0.0,0,32.38,34.38,33.55,,32.38,33.89,35.6,33.55,,
31/08/2020,2020-08-31,1,96,42.23,28.43,51.77,6.77,42.39,-0.16,0,37.27,45.78,34.3,45.5,37.27,45.42,46.67,34.3,46.23,42.06
01/09/2020,2020-09-01,1,96,45.81,35.0,51.34,5.41,45.97,-0.16,0,41.63,48.79,40.49,48.0,41.63,48.28,50.07,40.49,47.35,51.0
02/09/2020,2020-09-02,1,96,44.32,34.72,52.18,4.64,44.32,0.0,0,40.61,46.98,38.79,46.6,40.61,46.87,47.26,38.79,47.04,44.55
03/09/2020,2020-09-03,1,96,45.92,35.43,54.51,5.44,46.15,-0.22,0,43.03,47.99,41.53,47.74,43.03,47.67,48.79,41.53,47.81,47.4
04/09/2020,2020-09-04,1,96,43.78,32.68,51.64,5.94,43.78,0.0,0,39.81,46.61,38.07,46.12,39.81,45.7,48.89,38.07,45.53,48.88
05/09/2020,2020-09-05,1,96,34.97,30.04,43.08,3.83,34.97,0.0,0,34.63,35.22,34.47,36.2,34.63,34.05,38.12,34.47,36.2,
06/09/2020,2020-09-06,1,96,32.03,25.94,46.75,5.7,31.92,0.11,0,32.06,32.01,32.03,,32.06,31.0,34.56,32.03,,
07/09/2020,2020-09-07,1,96,39.43,30.53,50.64,5.83,39.43,0.0,0,35.69,42.1,34.25,41.57,35.69,41.41,43.85,34.25,42.73,36.14
08/09/2020,2020-09-08,1,96,41.72,30.55,52.26,6.41,41.72,0.0,0,37.16,44.98,34.3,44.77,37.16,44.75,45.54,34.3,45.99,39.11
09/09/2020,2020-09-09,1,96,46.14,34.77,51.45,5.36,46.14,0.0,0,41.9,49.16,40.29,48.54,41.9,48.66,50.42,40.29,48.27,49.81
10/09/2020,2020-09-10,1,96,45.2,34.4,50.52,4.59,45.2,0.0,0,41.57,47.78,39.56,47.52,41.57,47.53,48.43,39.56,47.74,46.5
11/09/2020,2020-09-11,1,96,46.97,36.79,52.05,4.45,46.97,0.0,0,43.86,49.19,42.17,48.94,43.86,48.8,50.14,42.17,48.9,49.16
12/09/2020,2020-09-12,1,96,39.99,36.0,49.98,3.97,39.99,0.0,0,38.62,40.97,40.06,39.83,38.62,40.71,41.62,40.06,39.83,
13/09/2020,2020-09-13,1,96,35.12,30.13,50.52,6.33,35.12,0.0,0,32.66,36.87,35.12,,32.66,36.06,38.9,35.12,,
14/09/2020,2020-09-14,1,96,43.78,32.32,53.01,5.94,43.78,0.0,0,40.2,46.34,37.45,46.39,40.2,46.33,46.37,37.45,47.15,42.85
15/09/2020,2020-09-15,1,96,49.12,37.77,56.83,5.17,49.12,0.0,0,45.46,51.74,42.89,51.69,45.46,51.3,52.83,42.89,51.89,50.76
16/09/2020,2020-09-16,1,96,50.5,42.49,54.72,4.21,50.73,-0.23,0,46.91,53.06,47.05,51.91,46.91,52.89,53.48,47.05,51.66,53.1
17/09/2020,2020-09-17,1,96,46.93,34.52,54.04,6.71,46.93,-0.0,0,41.0,51.16,39.7,49.9,41.0,51.05,51.42,39.7,49.8,50.39
18/09/2020,2020-09-18,1,96,43.45,34.19,52.19,5.46,43.45,0.0,0,39.94,45.96,38.38,45.54,39.94,45.61,46.84,38.38,45.31,46.63
19/09/2020,2020-09-19,1,96,39.36,34.03,51.05,5.26,39.36,0.0,0,36.86,41.14,38.58,41.25,36.86,40.4,42.98,38.58,41.25,
20/09/2020,2020-09-20,1,96,39.28,32.95,51.91,6.25,39.28,0.0,0,36.8,41.06,39.28,,36.8,40.16,43.3,39.28,,
21/09/2020,2020-09-21,1,96,49.38,36.5,57.86,5.73,49.52,-0.14,0,45.14,52.41,42.85,52.07,45.14,51.87,53.74,42.85,52.11,51.88
22/09/2020,2020-09-22,1,96,50.35,42.45,55.75,3.79,50.38,-0.04,0,47.95,52.06,47.88,51.36,47.95,51.45,53.57,47.88,51.06,52.79
23/09/2020,2020-09-23,1,96,44.86,36.47,52.99,5.31,44.86,0.0,0,41.99,46.92,41.14,46.39,41.99,45.7,49.94,41.14,45.75,49.42
24/09/2020,2020-09-24,1,96,39.27,29.1,52.89,7.5,39.27,0.0,0,37.79,40.34,37.94,39.82,37.79,38.62,44.62,37.94,38.3,46.94
25/09/2020,2020-09-25,1,96,27.09,19.05,47.0,8.64,27.09,0.0,0,26.77,27.32,23.34,28.64,26.77,26.16,30.22,23.34,30.24,21.14
26/09/2020,2020-09-26,1,96,28.72,19.6,41.25,6.01,28.72,0.0,0,27.41,29.66,27.25,32.29,27.41,28.14,33.46,27.25,32.29,
27/09/2020,2020-09-27,1,96,25.22,12.0,46.48,9.65,25.22,0.0,0,20.98,28.24,25.22,,20.98,27.04,31.26,25.22,,
28/09/2020,2020-09-28,1,96,41.7,28.6,55.08,7.42,41.73,-0.03,0,37.13,44.96,34.62,44.61,37.13,44.63,45.79,34.62,45.42,40.83
29/09/2020,2020-09-29,1,96,48.66,34.79,59.07,6.58,48.75,-0.09,0,44.2,51.85,41.63,51.56,44.2,51.28,53.27,41.63,51.79,50.49
30/09/2020,2020-09-30,1,96,48.67,37.53,56.97,4.98,48.67,-0.0,0,48.61,48.71,50.42,47.95,48.61,48.16,50.1,50.42,47.26,51.19
01/10/2020,2020-10-01,1,96,40.47,22.44,52.05,8.15,40.8,-0.33,0,35.79,43.82,36.19,42.23,35.79,42.79,46.4,36.19,40.96,48.18
02/10/2020,2020-10-02,1,96,24.62,16.55,40.0,6.54,24.62,0.0,0,20.18,27.78,19.05,26.91,20.18,25.94,32.4,19.05,26.51,28.78
03/10/2020,2020-10-03,1,96,19.5,11.3,39.72,8.28,19.5,0.0,0,17.36,21.03,18.96,20.82,17.36,20.3,22.86,18.96,20.82,
04/10/2020,2020-10-04,1,96,14.34,2.5,36.0,9.25,14.1,0.24,0,13.24,15.12,14.34,,13.24,13.69,18.71,14.34,,
05/10/2020,2020-10-05,1,96,34.59,14.2,48.03,10.59,36.07,-1.48,0,27.52,39.64,22.12,39.73,27.52,38.94,41.41,22.12,39.88,39.02
06/10/2020,2020-10-06,1,96,40.96,31.94,52.99,6.17,40.96,0.0,0,38.22,42.92,35.63,43.15,38.22,42.72,43.41,35.63,43.53,41.39
07/10/2020,2020-10-07,1,96,43.02,34.21,53.0,5.91,43.14,-0.12,0,41.39,44.17,39.31,44.54,41.39,43.82,45.07,39.31,44.74,43.62
08/10/2020,2020-10-08,1,96,43.96,35.02,52.39,5.08,43.96,0.0,0,44.25,43.75,43.01,44.35,44.25,43.01,45.61,43.01,44.57,43.31
09/10/2020,2020-10-09,1,96,43.22,33.54,50.8,4.73,44.08,-0.86,0,41.83,44.22,42.5,43.52,41.83,44.52,43.48,42.5,42.69,47.42
10/10/2020,2020-10-10,1,96,32.28,26.25,43.06,4.41,32.28,0.0,0,31.09,33.13,32.05,32.85,31.09,32.71,34.18,32.05,32.85,
11/10/2020,2020-10-11,1,96,27.82,20.0,44.91,5.94,27.82,0.0,0,27.57,28.0,27.82,,27.57,26.62,31.44,27.82,,
12/10/2020,2020-10-12,1,96,38.69,28.72,53.49,6.3,38.69,0.0,0,33.77,42.21,31.21,41.78,33.77,41.65,43.61,31.21,42.4,38.88
13/10/2020,2020-10-13,1,96,40.34,31.58,50.9,6.48,40.34,0.0,0,39.0,41.3,37.6,41.47,39.0,40.41,43.53,37.6,41.38,41.89
14/10/2020,2020-10-14,1,96,36.65,27.5,48.56,6.99,36.78,-0.13,0,37.55,36.0,35.64,37.06,37.55,35.28,37.8,35.64,37.13,36.75
15/10/2020,2020-10-15,1,96,39.22,29.78,50.0,5.8,39.35,-0.12,0,36.76,40.98,34.81,41.04,36.76,40.3,42.69,34.81,41.22,40.2
