dia,data_iso,consumo_gwh,producao_nac_gwh,renovavel_gwh,hidrica_gwh,hidrica_renov_gwh,eolica_gwh,solar_gwh,biomassa_gwh,gas_natural_gwh,carvao_gwh,outra_termica_gwh,baterias_inj_gwh,bombagem_consumo_gwh,saldo_importador_gwh,pico_consumo_mw,perc_renovavel
31/03/2014,2014-03-31,144.49,178.01,137.42,65.39,61.39,68.01,0.55,7.45,16.97,18.55,1.08,0.0,1.35,-31.57,7386.0,77.19
01/04/2014,2014-04-01,150.0,169.68,145.72,57.27,53.27,84.61,0.29,7.56,13.32,5.65,0.99,0.0,7.39,-11.74,7467.3,85.88
02/04/2014,2014-04-02,144.82,148.35,108.12,81.21,76.21,23.65,1.29,6.98,20.01,14.21,1.01,0.0,3.95,0.81,7193.6,72.88
03/04/2014,2014-04-03,143.75,152.92,124.97,87.02,87.02,29.3,1.57,7.08,16.4,10.46,1.1,0.0,0.03,-8.69,7152.8,81.72
04/04/2014,2014-04-04,147.66,148.17,128.33,77.02,77.02,43.1,0.84,7.37,13.59,5.13,1.13,0.0,1.02,0.93,7279.7,86.6
05/04/2014,2014-04-05,127.47,135.48,109.44,86.06,85.06,16.49,0.67,7.21,13.15,11.0,0.89,0.0,0.27,-7.35,6368.6,80.78
06/04/2014,2014-04-06,115.32,115.52,99.96,77.36,76.36,14.63,1.83,7.14,8.08,5.74,0.74,0.0,1.73,1.99,5988.2,86.53
07/04/2014,2014-04-07,134.11,135.26,107.91,84.67,83.67,14.77,2.22,7.25,13.36,12.01,0.97,0.0,1.85,1.1,6660.6,79.78
08/04/2014,2014-04-08,135.42,126.49,93.47,78.82,77.82,5.93,2.25,7.47,13.62,17.39,1.01,0.0,4.36,13.65,6667.4,73.89
09/04/2014,2014-04-09,134.74,142.3,108.81,72.8,69.8,31.27,0.9,6.85,13.3,16.11,1.07,0.0,5.78,-1.46,6564.3,76.47
10/04/2014,2014-04-10,133.67,133.58,101.14,73.99,70.99,20.42,2.09,7.64,13.62,14.84,0.98,0.0,8.28,8.66,6517.4,75.71
11/04/2014,2014-04-11,133.48,116.49,86.77,76.74,69.74,7.3,1.95,7.77,13.7,7.99,1.03,0.0,2.57,19.95,6505.4,74.48
12/04/2014,2014-04-12,117.96,114.88,91.81,72.76,68.76,13.78,1.58,7.69,10.54,7.46,1.08,0.0,0.98,4.45,5817.8,79.91
13/04/2014,2014-04-13,109.02,101.22,82.48,68.49,64.49,8.55,1.86,7.57,9.29,4.5,0.95,0.0,8.49,17.01,5603.0,81.48
14/04/2014,2014-04-14,130.22,141.04,96.82,78.53,74.53,13.93,0.9,7.46,17.76,21.32,1.13,0.0,1.87,-8.48,6350.6,68.65
15/04/2014,2014-04-15,132.45,149.52,97.24,83.31,83.31,4.95,1.25,7.74,13.79,37.31,1.17,0.0,0.0,-16.79,6382.5,65.04
16/04/2014,2014-04-16,133.5,145.29,90.27,75.99,75.99,4.74,1.67,7.87,14.54,39.31,1.17,0.0,2.24,-9.31,6475.7,62.13
17/04/2014,2014-04-17,132.65,114.57,84.79,67.77,66.77,8.44,2.21,7.37,14.43,13.22,1.13,0.0,1.03,19.63,6334.7,74.01
18/04/2014,2014-04-18,116.34,108.89,88.92,69.82,67.82,12.48,1.14,7.48,10.23,6.86,0.89,0.0,0.96,8.91,5728.1,81.66
19/04/2014,2014-04-19,110.86,112.65,92.55,61.67,59.67,23.78,1.51,7.59,11.28,5.62,1.19,0.0,2.34,1.01,5498.0,82.16
20/04/2014,2014-04-20,97.26,94.5,73.23,57.44,53.44,11.71,0.86,7.22,9.79,6.56,0.92,0.0,9.34,12.7,4862.1,77.5
21/04/2014,2014-04-21,115.21,132.77,90.01,67.22,63.22,18.19,1.57,7.04,13.98,23.7,1.07,0.0,0.84,-16.27,6072.1,67.8
22/04/2014,2014-04-22,129.43,145.63,101.71,66.83,64.83,27.9,1.77,7.22,14.53,26.33,1.05,0.0,2.69,-13.14,6389.1,69.84
23/04/2014,2014-04-23,131.34,153.5,99.79,72.77,70.77,20.28,1.3,7.44,15.42,35.24,1.05,0.0,1.94,-19.92,6354.8,65.01
24/04/2014,2014-04-24,132.6,146.34,106.89,59.3,58.3,39.53,1.63,7.43,16.69,20.72,1.05,0.0,4.92,-8.13,6409.3,73.04
25/04/2014,2014-04-25,116.16,107.43,87.93,45.6,41.6,36.57,2.37,7.39,10.37,4.33,0.81,0.0,6.12,15.58,5855.9,81.84
26/04/2014,2014-04-26,114.6,122.62,101.84,37.25,33.25,59.99,1.03,7.57,11.65,4.33,0.79,0.0,5.27,-2.27,5780.4,83.06
27/04/2014,2014-04-27,107.15,91.98,71.35,30.56,27.56,33.93,2.43,7.42,11.17,5.65,0.8,0.0,4.95,20.57,5559.5,77.57
28/04/2014,2014-04-28,129.23,128.91,90.56,56.76,51.76,29.38,2.36,7.05,15.36,16.99,1.0,0.0,1.36,2.04,6403.2,70.25
29/04/2014,2014-04-29,132.96,136.31,99.81,58.69,56.69,33.24,2.44,7.44,15.53,17.79,1.18,0.0,2.97,-0.04,6501.7,73.22
30/04/2014,2014-04-30,133.49,137.7,100.3,69.65,68.65,21.68,2.41,7.56,15.11,20.07,1.22,0.0,0.1,-3.81,6397.9,72.84
01/05/2014,2014-05-01,112.18,112.64,82.49,50.23,49.23,23.29,2.33,7.64,10.98,17.17,1.01,0.0,1.54,1.38,5683.1,73.23
02/05/2014,2014-05-02,122.8,105.06,75.19,36.91,34.91,30.45,2.26,7.57,14.87,11.79,1.21,0.0,2.01,20.21,6069.8,71.57
03/05/2014,2014-05-03,114.38,93.74,67.03,29.14,26.14,31.02,2.33,7.53,12.25,10.23,1.25,0.0,4.32,25.54,5640.4,71.5
04/05/2014,2014-05-04,107.39,98.46,54.46,30.44,28.44,16.41,2.25,7.36,10.83,30.34,0.83,0.0,1.64,10.88,5479.5,55.31
05/05/2014,2014-05-05,128.99,112.17,62.13,44.12,44.12,8.45,2.29,7.27,15.21,34.04,0.8,0.0,0.16,17.17,6289.2,55.38
06/05/2014,2014-05-06,132.78,107.53,57.68,33.61,33.61,14.44,2.22,7.4,15.41,33.32,1.13,0.0,0.38,25.84,6367.3,53.64
07/05/2014,2014-05-07,133.2,126.56,74.22,39.98,38.98,25.47,1.92,7.85,15.37,34.76,1.21,0.0,2.17,9.03,6358.1,58.64
08/05/2014,2014-05-08,132.95,132.33,79.04,35.46,34.46,34.55,2.15,7.87,16.37,34.73,1.19,0.0,0.08,0.96,6313.0,59.73
09/05/2014,2014-05-09,133.5,121.65,69.46,31.21,30.21,28.81,2.28,8.16,15.83,34.15,1.2,0.0,0.65,12.79,6433.3,57.1
10/05/2014,2014-05-10,117.73,108.71,61.01,20.3,19.3,31.48,2.23,8.0,12.46,33.15,1.1,0.0,0.86,10.16,5650.3,56.12
11/05/2014,2014-05-11,108.04,102.73,57.66,17.18,16.18,31.37,2.36,7.75,10.63,32.61,0.82,0.0,3.7,9.28,5438.3,56.13
12/05/2014,2014-05-12,128.28,107.87,55.25,19.2,16.2,29.07,2.36,7.61,14.41,34.04,1.17,0.0,1.23,21.89,6251.8,51.22
13/05/2014,2014-05-13,132.88,125.69,71.87,21.0,16.0,45.61,2.33,7.94,14.23,33.34,1.24,0.0,5.17,12.63,6383.5,57.18
14/05/2014,2014-05-14,135.32,130.08,79.32,20.77,16.77,52.8,2.03,7.72,14.25,31.3,1.21,0.0,4.88,10.37,6482.5,60.98
15/05/2014,2014-05-15,136.34,121.21,68.03,21.21,18.21,39.56,2.29,7.98,14.26,34.68,1.24,0.0,4.1,19.46,6497.1,56.13
16/05/2014,2014-05-16,135.34,118.75,66.9,18.49,15.49,41.45,1.73,8.23,14.39,33.22,1.23,0.0,4.38,21.21,6363.3,56.34
17/05/2014,2014-05-17,118.72,106.37,57.65,17.11,14.11,33.17,2.24,8.13,11.46,33.08,1.19,0.0,3.65,16.23,5683.1,54.19
18/05/2014,2014-05-18,110.17,88.79,42.29,17.17,15.17,16.86,2.2,8.06,9.87,33.61,1.01,0.0,1.03,22.64,5532.0,47.63
19/05/2014,2014-05-19,129.08,106.38,55.83,22.75,20.75,25.24,1.65,8.19,14.53,32.77,1.24,0.0,2.68,25.6,6237.3,52.49
20/05/2014,2014-05-20,131.85,125.27,73.19,23.09,22.09,42.21,1.13,7.75,15.64,34.25,1.19,0.0,0.95,7.76,6276.7,58.42
21/05/2014,2014-05-21,133.62,136.29,96.83,20.97,18.97,68.81,1.5,7.55,14.52,21.72,1.22,0.0,5.57,3.46,6389.9,71.04
22/05/2014,2014-05-22,132.09,124.86,82.79,23.35,19.35,53.51,1.92,8.02,14.62,22.24,1.22,0.0,3.28,10.85,6265.5,66.3
23/05/2014,2014-05-23,131.68,125.67,76.83,33.95,29.95,37.13,1.54,8.2,15.24,28.4,1.21,0.0,3.08,9.34,6274.2,61.13
24/05/2014,2014-05-24,115.27,118.67,71.68,34.59,34.59,26.5,2.39,8.21,12.16,33.64,1.19,0.0,0.0,-3.21,5453.7,60.4
25/05/2014,2014-05-25,107.45,117.4,70.06,23.86,22.86,36.83,2.28,8.09,11.21,34.14,0.99,0.0,1.04,-8.63,5435.6,59.68
26/05/2014,2014-05-26,128.52,117.93,64.81,27.31,25.31,29.17,2.42,7.9,15.18,34.74,1.19,0.0,2.55,13.39,6292.0,54.96
27/05/2014,2014-05-27,133.13,122.57,68.33,35.24,33.24,25.11,2.02,7.97,15.76,35.22,1.27,0.0,1.53,12.33,6376.9,55.74
28/05/2014,2014-05-28,132.48,123.12,71.84,34.28,33.28,30.41,1.36,6.78,13.96,35.23,1.08,0.0,0.92,10.57,6306.3,58.35
29/05/2014,2014-05-29,131.82,126.34,70.82,32.58,29.58,32.81,1.67,6.77,16.33,35.24,0.95,0.0,3.65,9.45,6258.6,56.06
30/05/2014,2014-05-30,131.25,114.67,62.95,22.92,21.92,32.17,2.22,6.63,14.59,35.15,0.98,0.0,3.1,20.03,6282.2,54.9
31/05/2014,2014-05-31,115.64,111.96,63.67,20.04,17.04,37.07,2.55,7.01,11.11,32.97,1.21,0.0,3.94,7.99,5496.1,56.87
01/06/2014,2014-06-01,107.07,97.7,51.95,18.6,15.6,27.22,2.78,6.35,9.66,32.52,0.57,0.0,4.98,14.75,5377.8,53.17
02/06/2014,2014-06-02,130.26,108.65,54.47,29.58,25.58,19.49,2.41,6.99,14.9,34.46,0.83,0.0,0.59,22.56,6295.7,50.13
03/06/2014,2014-06-03,133.04,132.42,75.8,38.76,38.76,27.81,2.58,6.64,18.33,37.44,0.85,0.0,0.33,1.15,6337.8,57.24
04/06/2014,2014-06-04,132.82,126.62,67.68,28.78,25.78,32.68,2.66,6.56,18.53,36.55,0.85,0.0,4.73,11.23,6310.5,53.46
05/06/2014,2014-06-05,133.08,116.18,57.0,27.88,26.88,20.74,2.48,6.9,17.82,39.41,0.94,0.0,0.04,17.16,6324.3,49.07
06/06/2014,2014-06-06,135.25,136.72,81.0,21.52,19.52,52.89,1.29,7.3,14.57,38.35,0.8,0.0,2.94,1.68,6510.2,59.25
07/06/2014,2014-06-07,116.57,119.55,71.44,26.91,24.91,37.33,1.9,7.3,11.9,33.4,0.8,0.0,2.0,-0.54,5478.4,59.76
08/06/2014,2014-06-08,107.31,94.84,43.64,18.4,16.4,17.25,2.34,7.65,10.8,37.75,0.65,0.0,2.91,15.63,5338.5,46.02
09/06/2014,2014-06-09,122.88,104.18,44.91,22.37,19.37,15.53,2.27,7.74,14.15,41.31,0.8,0.0,4.14,23.07,5905.4,43.11
10/06/2014,2014-06-10,112.71,112.75,55.74,36.48,35.48,10.33,2.21,7.71,15.94,39.42,0.64,0.0,0.17,0.32,5570.8,49.44
11/06/2014,2014-06-11,132.85,119.34,54.23,35.53,34.53,9.86,2.6,7.24,22.14,41.2,0.77,0.0,0.74,14.44,6484.3,45.44
12/06/2014,2014-06-12,139.31,128.54,62.0,37.83,35.83,16.18,2.34,7.65,22.1,41.66,0.78,0.0,2.51,13.49,6772.5,48.23
13/06/2014,2014-06-13,138.26,124.44,58.64,34.74,33.74,15.23,2.26,7.41,22.2,41.97,0.64,0.0,0.66,14.72,6680.6,47.12
14/06/2014,2014-06-14,126.06,107.53,52.29,23.41,23.41,19.08,2.29,7.52,13.12,41.44,0.68,0.0,0.43,19.21,5911.0,48.63
15/06/2014,2014-06-15,117.11,112.13,77.73,20.22,18.22,49.46,2.42,7.63,10.35,21.58,0.48,0.0,5.69,11.16,5792.3,69.32
16/06/2014,2014-06-16,138.85,131.93,72.37,25.61,21.61,40.95,2.33,7.49,18.07,36.86,0.64,0.0,2.28,9.52,6864.2,54.85
17/06/2014,2014-06-17,140.9,136.1,66.87,30.39,28.39,29.19,1.78,7.51,24.79,41.75,0.69,0.0,1.97,7.02,6765.6,49.13
18/06/2014,2014-06-18,139.37,115.09,45.5,27.58,26.58,9.86,1.49,7.56,25.88,42.01,0.71,0.0,1.3,25.8,6650.7,39.53
19/06/2014,2014-06-19,138.16,106.8,40.36,24.59,23.59,7.16,2.11,7.5,22.74,42.04,0.67,0.0,2.05,33.64,6604.2,37.79
20/06/2014,2014-06-20,137.15,108.25,42.15,25.05,24.05,8.87,2.04,7.19,22.36,42.05,0.69,0.0,0.95,30.07,6538.3,38.94
21/06/2014,2014-06-21,119.54,105.94,50.85,19.08,18.08,23.62,1.74,7.41,11.4,42.02,0.67,0.0,1.67,15.52,5528.5,48.0
22/06/2014,2014-06-22,109.67,89.31,35.0,20.07,18.07,8.07,1.62,7.24,9.75,42.08,0.49,0.0,2.92,23.55,5406.4,39.18
23/06/2014,2014-06-23,127.4,111.06,44.3,30.69,28.69,7.36,1.11,7.14,22.12,42.0,0.64,0.0,1.11,17.65,6163.6,39.89
24/06/2014,2014-06-24,125.3,108.76,42.53,23.17,22.17,11.62,1.52,7.23,22.53,42.0,0.69,0.0,3.59,20.36,6064.9,39.11
25/06/2014,2014-06-25,132.39,116.38,50.12,22.61,19.61,21.66,1.62,7.23,20.93,41.69,0.64,0.0,3.55,19.8,6358.1,43.07
26/06/2014,2014-06-26,133.66,129.67,59.18,32.3,29.3,19.78,2.44,7.66,26.16,40.76,0.58,0.0,1.49,5.67,6391.4,45.64
27/06/2014,2014-06-27,134.78,129.22,61.91,35.66,34.66,17.09,2.45,7.7,23.64,42.03,0.65,0.0,1.56,7.31,6525.1,47.91
28/06/2014,2014-06-28,118.56,110.7,66.95,13.81,12.81,44.39,2.16,7.6,11.47,30.62,0.66,0.0,6.91,15.09,5466.5,60.48
29/06/2014,2014-06-29,108.59,98.75,60.53,15.98,12.98,37.47,2.51,7.57,10.21,24.55,0.47,0.0,2.69,12.94,5382.7,61.3
30/06/2014,2014-06-30,130.41,112.78,47.16,17.84,13.84,23.41,2.54,7.36,20.05,40.91,0.65,0.0,2.41,20.29,6256.7,41.82
01/07/2014,2014-07-01,134.32,121.08,56.41,16.1,14.1,33.69,1.47,7.15,22.92,39.04,0.71,0.0,2.21,15.7,6367.0,46.59
02/07/2014,2014-07-02,133.99,120.96,55.75,17.49,15.49,31.22,1.75,7.29,20.58,41.85,0.78,0.0,3.23,16.52,6396.6,46.09
03/07/2014,2014-07-03,135.64,123.34,54.63,19.71,17.71,27.18,2.42,7.32,24.89,41.07,0.75,0.0,2.53,15.08,6517.2,44.29
04/07/2014,2014-07-04,137.07,113.57,44.99,17.04,16.04,19.14,2.43,7.38,24.77,41.99,0.81,0.0,1.51,25.24,6661.6,39.62
05/07/2014,2014-07-05,120.58,100.62,52.35,16.67,14.67,27.84,2.5,7.34,11.43,34.04,0.8,0.0,3.05,23.4,5586.3,52.02
06/07/2014,2014-07-06,110.47,103.57,54.56,14.99,12.99,33.36,1.07,7.14,10.02,36.39,0.6,0.0,4.98,12.19,5350.5,52.68
07/07/2014,2014-07-07,130.72,122.79,61.28,19.71,15.71,35.72,2.74,7.12,20.91,35.81,0.78,0.0,2.23,10.43,6374.1,49.91
08/07/2014,2014-07-08,136.02,126.62,64.21,18.54,17.54,37.12,2.7,6.86,23.66,36.77,0.97,0.0,1.5,11.17,6533.4,50.71
09/07/2014,2014-07-09,139.58,124.52,66.52,18.99,15.99,40.82,2.66,7.06,16.17,37.8,1.03,0.0,3.38,18.78,6733.0,53.42
10/07/2014,2014-07-10,141.64,122.37,66.11,21.46,18.46,37.75,2.64,7.25,14.93,37.34,1.0,0.0,4.11,23.71,6837.7,54.02
11/07/2014,2014-07-11,142.47,124.8,59.5,23.66,21.66,28.35,2.65,6.85,20.4,41.86,1.04,0.0,3.05,20.96,6954.7,47.68
12/07/2014,2014-07-12,125.46,102.33,44.37,19.18,16.18,17.92,2.64,7.64,12.03,41.71,1.22,0.0,2.97,26.38,5818.6,43.36
13/07/2014,2014-07-13,115.81,102.67,50.19,17.04,16.04,23.99,2.66,7.51,10.7,39.73,1.03,0.0,0.98,14.38,5692.2,48.89
14/07/2014,2014-07-14,139.07,120.26,47.52,20.92,19.92,17.59,2.56,7.45,28.47,42.07,1.21,0.0,1.29,20.32,6794.5,39.51
15/07/2014,2014-07-15,142.67,116.1,36.83,17.29,16.29,10.74,2.53,7.26,35.05,42.02,1.2,0.0,0.97,27.78,6923.2,31.72
16/07/2014,2014-07-16,144.31,118.93,39.34,20.29,19.29,10.33,2.51,7.21,35.55,41.81,1.24,0.0,0.76,26.42,7008.7,33.08
17/07/2014,2014-07-17,142.97,111.24,42.88,21.35,20.35,12.57,2.48,7.48,24.34,41.87,1.15,0.0,1.69,33.71,6879.6,38.54
18/07/2014,2014-07-18,140.06,108.13,44.45,20.57,19.57,15.34,2.2,7.33,21.26,40.41,1.02,0.0,0.8,33.05,6748.1,41.1
19/07/2014,2014-07-19,121.28,117.29,68.79,15.67,14.67,44.98,1.61,7.52,10.98,35.34,1.17,0.0,5.56,9.87,5597.4,58.65
20/07/2014,2014-07-20,110.86,93.1,43.95,14.54,12.54,21.55,2.28,7.58,9.94,36.16,1.05,0.0,3.71,21.78,5479.1,47.21
21/07/2014,2014-07-21,134.66,105.57,37.9,18.78,15.78,11.92,2.78,7.43,22.3,41.14,1.23,0.0,0.1,29.46,6644.7,35.9
22/07/2014,2014-07-22,139.16,111.14,39.8,19.79,15.79,13.69,2.74,7.59,24.6,41.58,1.17,0.0,3.27,31.58,6745.5,35.81
23/07/2014,2014-07-23,138.97,126.81,53.18,21.91,19.91,22.6,2.68,7.99,29.47,41.02,1.14,0.0,2.04,14.5,6653.7,41.94
24/07/2014,2014-07-24,138.52,126.94,57.95,19.46,19.46,28.12,2.36,8.0,27.15,40.69,1.15,0.0,0.58,12.46,6641.0,45.65
25/07/2014,2014-07-25,138.82,113.98,44.26,21.8,19.8,14.37,2.12,7.97,24.8,41.77,1.15,0.0,3.05,28.22,6713.3,38.83
26/07/2014,2014-07-26,121.75,97.74,37.64,20.37,17.37,9.67,2.62,7.98,14.55,41.4,1.15,0.0,3.69,27.98,5758.4,38.51
27/07/2014,2014-07-27,112.64,89.31,33.76,16.43,14.43,8.89,2.6,7.84,10.63,41.96,0.95,0.0,3.9,27.54,5624.2,37.81
28/07/2014,2014-07-28,135.04,102.74,42.58,17.44,14.44,18.24,2.6,7.3,14.38,41.7,1.09,0.0,3.99,36.57,6666.7,41.44
29/07/2014,2014-07-29,139.54,118.87,58.46,16.72,11.72,36.52,2.6,7.61,14.3,40.04,1.06,0.0,5.33,26.32,6773.6,49.18
30/07/2014,2014-07-30,141.14,113.98,48.76,17.43,14.43,23.84,2.79,7.7,22.71,38.42,1.09,0.0,4.43,31.97,6797.4,42.78
31/07/2014,2014-07-31,138.12,106.8,34.45,18.14,17.14,7.35,1.94,8.01,28.18,42.06,1.1,0.0,1.17,32.78,6601.8,32.26
01/08/2014,2014-08-01,134.13,117.08,58.31,16.95,14.95,32.98,2.18,8.2,17.58,38.01,1.18,0.0,3.02,20.41,6442.0,49.8
02/08/2014,2014-08-02,117.59,101.8,46.87,15.29,13.29,23.96,1.56,8.06,11.4,40.38,1.15,0.0,3.34,19.49,5572.9,46.04
03/08/2014,2014-08-03,108.66,86.74,35.93,14.36,12.36,13.52,2.13,7.91,10.19,37.8,0.83,0.0,1.06,23.34,5406.8,41.42
04/08/2014,2014-08-04,126.31,114.87,56.79,20.72,18.72,27.25,2.82,7.99,16.45,38.53,1.1,0.0,2.85,14.6,6105.0,49.44
05/08/2014,2014-08-05,130.23,121.96,56.16,17.29,14.29,31.62,2.8,7.44,23.19,38.5,1.11,0.0,3.4,11.93,6223.9,46.04
06/08/2014,2014-08-06,132.17,123.07,60.56,15.87,14.87,35.15,2.76,7.78,20.73,39.74,1.04,0.0,1.21,10.65,6283.7,49.21
07/08/2014,2014-08-07,133.94,126.19,54.12,18.94,16.94,26.53,2.54,8.11,26.98,42.02,1.06,0.0,1.74,9.76,6365.4,42.89
08/08/2014,2014-08-08,134.11,112.01,53.42,17.58,15.58,27.59,2.28,7.97,15.81,39.64,1.13,0.0,2.3,24.73,6403.9,47.69
09/08/2014,2014-08-09,120.57,92.46,41.02,12.17,12.17,18.21,2.48,8.17,11.07,39.43,0.94,0.0,0.69,29.13,5890.9,44.37
10/08/2014,2014-08-10,113.86,94.6,41.33,11.06,9.06,21.89,2.35,8.03,9.49,40.85,0.92,0.0,4.34,23.94,5708.1,43.69
11/08/2014,2014-08-11,126.64,111.17,52.07,17.12,16.12,26.08,2.51,7.36,17.24,39.77,1.09,0.0,1.82,17.62,6087.8,46.84
12/08/2014,2014-08-12,129.62,123.03,70.02,14.78,12.78,46.97,2.58,7.69,13.71,36.23,1.07,0.0,1.26,8.16,6291.4,56.92
13/08/2014,2014-08-13,127.06,118.16,67.26,11.25,8.25,48.32,2.8,7.9,13.84,32.94,1.12,0.0,6.78,15.99,6130.0,56.93
14/08/2014,2014-08-14,125.44,120.95,59.89,18.93,14.93,34.22,2.79,7.95,18.53,37.4,1.13,0.0,2.77,7.5,6037.1,49.52
15/08/2014,2014-08-15,114.74,100.68,50.7,12.69,10.69,29.2,2.75,8.06,10.17,36.89,0.92,0.0,2.37,16.69,5715.0,50.35
16/08/2014,2014-08-16,113.92,104.46,54.99,11.53,9.53,34.65,2.7,8.11,10.97,35.56,0.94,0.0,4.77,14.5,5701.8,52.64
17/08/2014,2014-08-17,111.95,89.39,35.91,12.86,10.86,14.53,2.51,8.01,9.8,40.75,0.93,0.0,0.5,23.28,5745.6,40.18
18/08/2014,2014-08-18,124.66,109.11,46.19,23.32,22.32,13.45,2.49,7.93,20.5,40.32,1.11,0.0,0.55,16.33,6041.6,42.33
19/08/2014,2014-08-19,124.51,113.1,46.62,19.28,18.28,18.25,2.51,7.58,25.0,39.43,1.06,0.0,0.63,12.26,6050.5,41.22
20/08/2014,2014-08-20,124.74,113.89,46.37,18.39,16.39,19.65,2.63,7.7,26.92,37.59,1.02,0.0,1.95,13.03,6141.0,40.71
21/08/2014,2014-08-21,124.83,114.63,45.46,21.89,20.89,14.7,2.62,7.25,29.39,37.84,0.93,0.0,0.74,11.16,6102.5,39.66
22/08/2014,2014-08-22,124.69,104.34,47.93,15.51,15.51,22.77,2.66,7.0,15.89,39.42,1.1,0.0,0.73,21.35,6061.5,45.94
23/08/2014,2014-08-23,115.12,92.8,38.67,16.07,14.07,14.28,2.62,7.7,11.45,39.57,1.12,0.0,1.92,24.5,5662.0,41.66
24/08/2014,2014-08-24,109.25,88.14,34.91,13.33,12.33,11.98,2.61,7.98,10.25,41.08,0.91,0.0,1.97,23.36,5555.2,39.6
25/08/2014,2014-08-25,125.98,105.97,46.64,11.99,11.99,24.45,2.6,7.6,19.87,38.41,1.06,0.0,3.15,23.42,6306.3,44.01
26/08/2014,2014-08-26,131.98,116.11,60.06,14.39,11.39,38.77,2.37,7.52,13.83,38.17,1.06,0.0,4.48,20.68,6415.4,51.72
27/08/2014,2014-08-27,132.59,120.8,45.04,21.26,18.26,16.8,2.54,7.43,30.15,41.48,1.14,0.0,0.66,12.65,6447.2,37.28
28/08/2014,2014-08-28,133.41,134.41,61.43,29.82,28.82,22.35,2.45,7.8,29.62,41.2,1.16,0.0,0.68,-0.06,6388.9,45.7
29/08/2014,2014-08-29,131.87,138.58,57.27,24.29,21.29,25.28,2.62,8.08,35.09,42.08,1.14,0.0,3.63,-2.87,6410.5,41.33
30/08/2014,2014-08-30,120.54,101.97,44.92,18.31,15.31,18.8,2.53,8.27,11.53,41.38,1.13,0.0,4.02,22.92,5967.0,44.06
31/08/2014,2014-08-31,114.67,90.75,35.57,16.54,14.54,10.34,2.54,8.15,10.12,42.11,0.94,0.0,2.89,27.12,5833.8,39.19
01/09/2014,2014-09-01,136.59,114.82,35.96,19.41,16.41,8.96,2.56,8.03,32.86,41.85,1.14,0.0,2.86,24.83,6801.2,31.32
02/09/2014,2014-09-02,141.82,133.82,51.84,26.62,24.62,16.85,2.5,7.87,36.99,41.89,1.1,0.0,1.66,9.86,6884.1,38.74
03/09/2014,2014-09-03,141.33,133.58,49.43,30.19,29.19,10.51,1.91,7.82,39.86,42.13,1.17,0.0,1.08,9.03,6712.1,37.0
04/09/2014,2014-09-04,140.82,133.19,49.4,28.03,27.03,11.86,2.53,7.98,40.34,41.26,1.2,0.0,3.03,10.88,6729.6,37.09
05/09/2014,2014-09-05,140.84,122.32,40.41,24.03,23.03,6.75,2.69,7.94,37.6,42.1,1.21,0.0,0.84,19.57,6805.2,33.03
06/09/2014,2014-09-06,123.46,107.05,40.69,21.86,20.86,10.45,1.42,7.96,22.1,42.11,1.15,0.0,0.58,17.25,5998.1,38.01
07/09/2014,2014-09-07,113.57,87.0,31.9,14.1,12.1,9.83,1.94,8.03,12.08,40.08,0.93,0.0,5.03,31.92,5773.7,36.67
08/09/2014,2014-09-08,135.42,113.14,35.91,19.87,19.87,6.28,1.85,7.91,34.17,42.02,1.03,0.0,2.62,25.12,6684.8,31.74
09/09/2014,2014-09-09,139.82,121.79,39.5,26.04,23.04,6.03,2.48,7.95,36.29,41.91,1.1,0.0,1.76,19.98,6768.2,32.43
10/09/2014,2014-09-10,139.21,131.04,47.73,28.26,25.26,13.33,1.11,8.03,37.1,42.09,1.12,0.0,0.49,8.86,6706.9,36.42
11/09/2014,2014-09-11,138.98,119.97,46.87,22.2,21.2,16.06,1.79,7.82,28.88,42.11,1.11,0.0,1.13,20.39,6839.7,39.07
12/09/2014,2014-09-12,139.87,124.12,44.02,26.69,24.69,9.15,1.97,8.21,34.85,42.11,1.14,0.0,2.65,18.63,6718.0,35.47
13/09/2014,2014-09-13,122.26,117.68,40.05,25.17,25.17,4.84,1.98,8.06,34.42,42.12,1.11,0.0,0.24,4.99,6005.7,34.03
14/09/2014,2014-09-14,113.21,93.35,38.88,14.43,13.43,15.56,1.97,7.91,10.68,41.93,0.86,0.0,7.09,27.34,5837.8,41.65
15/09/2014,2014-09-15,134.67,149.0,61.45,30.7,23.7,28.13,1.67,7.95,37.33,42.11,1.11,0.0,3.23,-10.9,6772.9,41.24
16/09/2014,2014-09-16,138.32,154.36,96.92,15.9,13.9,73.63,1.51,7.87,15.23,39.15,1.06,0.0,5.57,-10.09,6749.1,62.79
17/09/2014,2014-09-17,137.98,140.67,91.67,31.25,28.25,53.91,1.68,7.83,25.41,19.48,1.11,0.0,1.11,-0.9,6789.2,65.16
18/09/2014,2014-09-18,138.53,149.73,99.4,23.55,20.55,69.17,1.67,8.01,19.28,26.92,1.13,0.0,4.06,-6.54,6829.8,66.39
19/09/2014,2014-09-19,136.36,132.38,69.98,24.84,21.84,38.3,1.76,8.08,20.31,37.97,1.13,0.0,3.81,8.14,6649.4,52.86
20/09/2014,2014-09-20,119.07,110.41,54.04,25.13,22.13,21.86,1.96,8.09,13.35,38.92,1.11,0.0,3.54,12.48,5967.8,48.94
