dia,data_iso,leilao,zona,contrato,tipo,estado,preco_eur_t,minimo_eur_t,maximo_eur_t,mediana_eur_t,volume_tco2,racio_cobertura,licitantes,receita_eur,receita_pt_eur
05/07/2022,2022-07-05,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,83.38,45.0,92.0,82.78,2295500,2.43,22,191398790,5002800
06/07/2022,2022-07-06,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,82.63,45.0,100.0,82.48,2658000,2.12,22,219630540,
07/07/2022,2022-07-07,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,83.36,45.0,92.0,82.91,2295500,2.39,20,191352880,5001600
08/07/2022,2022-07-08,Auction 4. Period DE,,T3PA,EUA,successful,82.63,45.0,92.0,82.89,1944000,2.43,20,160632720,
11/07/2022,2022-07-11,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,83.4,45.0,85.0,82.88,2295500,2.33,21,191444700,5004000
12/07/2022,2022-07-12,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,83.89,45.0,86.0,83.8,2295500,2.17,22,192569495,5033400
14/07/2022,2022-07-14,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,83.0,45.0,86.25,83.25,2295500,2.22,21,190526500,4980000
15/07/2022,2022-07-15,Auction 4. Period DE,,T3PA,EUA,successful,83.71,45.0,90.0,83.51,1944000,1.41,20,162732240,
18/07/2022,2022-07-18,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,83.33,45.0,86.05,83.4,2295500,2.05,19,191284015,4999800
19/07/2022,2022-07-19,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,83.61,45.0,86.0,83.51,2295500,2.2,19,191926755,5016600
20/07/2022,2022-07-20,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,81.22,66.7,84.0,81.47,2658000,1.84,18,215882760,
21/07/2022,2022-07-21,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,77.6,45.0,100.0,77.43,2295500,1.63,20,178130800,4656000
22/07/2022,2022-07-22,Auction 4. Period DE,,T3PA,EUA,successful,78.06,45.0,80.55,78.13,1944000,2.25,19,151748640,
25/07/2022,2022-07-25,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,76.09,45.0,78.2,75.43,2295500,2.81,25,174664595,4565400
26/07/2022,2022-07-26,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,76.51,45.0,79.0,76.22,2295500,2.52,22,175628705,4590600
28/07/2022,2022-07-28,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,77.08,45.0,80.0,76.63,2295500,2.39,19,176937140,4624800
29/07/2022,2022-07-29,Auction 4. Period DE,,T3PA,EUA,successful,77.96,45.0,89.75,78.03,1944000,2.35,20,151554240,
01/08/2022,2022-08-01,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,79.5,45.0,82.0,78.64,1146500,3.77,16,91146750,2385000
02/08/2022,2022-08-02,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,80.51,45.0,82.8,80.08,1146500,3.46,19,92304715,2415300
03/08/2022,2022-08-03,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,83.45,45.0,87.5,82.7,1329000,3.62,16,110905050,
04/08/2022,2022-08-04,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,83.81,45.0,90.0,83.84,1146500,3.18,14,96088165,2514300
05/08/2022,2022-08-05,Auction 4. Period DE,,T3PA,EUA,successful,84.5,45.0,86.82,84.28,972000,2.45,13,82134000,
08/08/2022,2022-08-08,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,84.6,45.0,88.6,84.4,1146500,3.61,18,96993900,2538000
09/08/2022,2022-08-09,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,84.06,68.57,88.0,83.38,1146500,3.55,18,96374790,2521800
11/08/2022,2022-08-11,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,86.35,45.0,89.75,86.05,1146500,3.37,22,99000275,2590500
12/08/2022,2022-08-12,Auction 4. Period DE,,T3PA,EUA,successful,87.3,45.0,90.0,86.84,972000,3.3,18,84855600,
15/08/2022,2022-08-15,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,89.5,45.0,92.3,89.01,1146500,2.77,17,102611750,2685000
16/08/2022,2022-08-16,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,90.64,45.0,94.0,90.16,1146500,3.13,15,103918760,2719200
17/08/2022,2022-08-17,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,94.07,45.0,97.0,94.04,1329000,2.71,17,125019030,
18/08/2022,2022-08-18,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,94.0,45.0,97.0,93.4,1146500,3.53,18,107771000,2820000
19/08/2022,2022-08-19,Auction 4. Period DE,,T3PA,EUA,successful,96.87,45.0,99.0,95.65,972000,2.89,17,94157640,
22/08/2022,2022-08-22,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,97.5,79.93,104.0,97.07,1146500,3.11,16,111783750,2925000
23/08/2022,2022-08-23,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,92.52,45.0,95.5,92.69,1146500,2.76,14,106074180,2775600
25/08/2022,2022-08-25,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,89.3,45.0,99.0,88.11,1146500,3.28,17,102382450,2679000
26/08/2022,2022-08-26,Auction 4. Period DE,,T3PA,EUA,successful,89.56,45.0,91.0,88.86,982000,1.98,15,87947920,
29/08/2022,2022-08-29,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,88.81,45.0,91.0,88.79,1146500,2.84,13,101820665,2664300
30/08/2022,2022-08-30,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,85.13,70.0,90.0,85.42,1295500,2.42,12,110285915,2894420
31/08/2022,2022-08-31,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,78.96,45.0,84.0,79.02,1334500,2.58,17,105372120,
01/09/2022,2022-09-01,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,77.01,63.41,80.0,77.05,2510500,1.82,16,193333605,4851630
02/09/2022,2022-09-02,Auction 4. Period DE,,T3PA,EUA,successful,78.41,45.0,84.0,78.67,1861500,1.58,17,145960215,
05/09/2022,2022-09-05,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,73.75,45.0,77.0,73.81,2510500,2.13,20,185149375,4646250
06/09/2022,2022-09-06,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,71.05,45.0,100.0,70.98,2510500,2.26,20,178371025,4476150
07/09/2022,2022-09-07,EUAA Auction CAP3 EU,,EAA3,EUAA,successful,69.06,45.0,72.0,69.76,600000,1.06,6,41436000,2002740
09/09/2022,2022-09-09,Auction 4. Period DE,,T3PA,EUA,successful,65.21,45.0,74.8,65.47,1861500,2.23,17,121388415,
12/09/2022,2022-09-12,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.96,45.0,77.5,65.55,2510500,2.09,19,165592580,4155480
13/09/2022,2022-09-13,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,70.48,45.0,100.0,70.61,2510500,1.92,21,176940040,4440240
14/09/2022,2022-09-14,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,68.29,45.0,75.0,68.22,3101500,1.88,20,211801435,
15/09/2022,2022-09-15,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,70.84,45.0,80.0,70.58,2510500,1.41,18,177843820,4462920
16/09/2022,2022-09-16,Auction 4. Period DE,,T3PA,EUA,successful,71.0,45.0,75.0,70.78,1861500,1.67,17,132166500,
19/09/2022,2022-09-19,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,71.11,45.0,80.0,70.88,2510500,2.49,17,178521655,4479930
20/09/2022,2022-09-20,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,70.38,45.0,80.0,69.98,2510500,2.11,21,176688990,4433940
21/09/2022,2022-09-21,Auction 4. Period CAP3 NIR,,T3PA,EUA,successful,70.39,45.0,80.0,69.91,929000,2.93,17,65392310,
22/09/2022,2022-09-22,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,69.88,45.0,76.0,69.71,2511500,1.68,20,175503620,4402440
23/09/2022,2022-09-23,Auction 4. Period DE,,T3PA,EUA,successful,67.56,45.0,75.0,68.01,1861500,1.59,14,125762940,
26/09/2022,2022-09-26,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.02,58.98,75.0,65.45,2510500,1.81,16,165743210,4159260
27/09/2022,2022-09-27,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.7,45.0,80.0,67.57,2510500,1.92,20,169960850,4265100
28/09/2022,2022-09-28,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,64.71,45.0,75.0,64.83,3101500,1.5,17,200698065,
29/09/2022,2022-09-29,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,64.7,45.0,75.0,64.28,2510500,1.71,16,162429350,4076100
30/09/2022,2022-09-30,Auction 4. Period DE,,T3PA,EUA,successful,66.87,45.0,70.12,67.25,1861500,1.63,14,124478505,
03/10/2022,2022-10-03,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,64.45,45.0,67.19,64.63,2510500,1.77,16,161801725,4060350
04/10/2022,2022-10-04,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.17,64.94,72.0,65.98,2510500,1.41,18,166119785,4168710
06/10/2022,2022-10-06,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.76,55.35,70.0,65.54,2510500,2.65,19,165090480,4142880
07/10/2022,2022-10-07,Auction 4. Period DE,,T3PA,EUA,successful,67.52,60.0,75.0,67.5,1861500,2.02,19,125688480,
10/10/2022,2022-10-10,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.01,60.12,75.0,66.51,2510500,1.95,19,168228605,4221630
11/10/2022,2022-10-11,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.34,59.35,70.0,65.83,2510500,2.0,17,166546570,4179420
12/10/2022,2022-10-12,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,65.76,51.0,72.0,65.7,3101500,2.47,18,203954640,
13/10/2022,2022-10-13,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.65,51.15,80.0,66.43,2510500,2.39,15,167324825,4198950
14/10/2022,2022-10-14,Auction 4. Period DE,,T3PA,EUA,successful,67.7,50.45,75.0,67.63,1861500,3.18,15,126023550,
17/10/2022,2022-10-17,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.25,57.0,68.6,66.32,2510500,2.29,19,166320625,4173750
18/10/2022,2022-10-18,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.11,56.0,75.0,66.5,2510500,2.7,20,168479655,4227930
19/10/2022,2022-10-19,EUAA Auction DE,,EAA3,EUAA,successful,68.62,67.68,70.9,68.36,586500,2.01,6,40245630,
20/10/2022,2022-10-20,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.01,57.0,75.0,66.53,2510500,2.46,17,168228605,4221630
21/10/2022,2022-10-21,Auction 4. Period DE,,T3PA,EUA,successful,67.9,60.0,69.9,67.51,1861500,2.64,17,126395850,
24/10/2022,2022-10-24,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,68.02,60.0,75.0,67.55,2510500,2.15,19,170764210,4285260
25/10/2022,2022-10-25,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,74.17,60.0,82.0,74.01,2510500,2.0,16,186203785,4672710
26/10/2022,2022-10-26,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,76.51,45.0,80.0,76.31,3101500,2.56,21,237295765,
27/10/2022,2022-10-27,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,77.1,45.0,82.0,76.56,2510500,1.94,18,193559550,4857300
28/10/2022,2022-10-28,Auction 4. Period DE,,T3PA,EUA,successful,80.76,45.0,88.0,81.14,1861500,2.39,18,150334740,
31/10/2022,2022-10-31,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,78.69,45.0,85.0,78.57,2510500,2.5,17,197551245,4957470
01/11/2022,2022-11-01,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,78.76,45.0,82.0,78.88,2510500,1.74,17,197726980,4961880
03/11/2022,2022-11-03,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,76.63,45.0,79.0,76.08,2510500,1.76,19,192379615,4827690
04/11/2022,2022-11-04,Auction 4. Period DE,,T3PA,EUA,successful,78.14,60.0,80.05,77.35,1861500,2.34,20,145457610,
07/11/2022,2022-11-07,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,76.75,60.0,79.0,76.28,2510500,2.49,21,192680875,4835250
08/11/2022,2022-11-08,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,76.02,60.0,80.0,76.13,2510500,1.96,20,190848210,4789260
09/11/2022,2022-11-09,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,75.35,68.02,80.0,75.35,3101500,1.65,17,233698025,
10/11/2022,2022-11-10,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,71.62,60.0,77.0,70.7,2510500,2.24,21,179802010,4512060
11/11/2022,2022-11-11,Auction 4. Period DE,,T3PA,EUA,successful,73.33,60.0,75.75,73.29,1861500,2.31,19,136503795,
14/11/2022,2022-11-14,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,74.85,67.48,77.3,74.65,2510500,1.96,20,187910925,4715550
15/11/2022,2022-11-15,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,74.93,45.0,79.0,75.12,2510500,1.73,17,188111765,4720590
16/11/2022,2022-11-16,EUAA Auction CAP3 EU,,EAA3,EUAA,successful,74.25,72.5,75.23,74.36,602000,1.58,7,44698500,2079000
17/11/2022,2022-11-17,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,73.31,45.0,79.0,73.71,2510500,1.62,17,184044755,4618530
18/11/2022,2022-11-18,Auction 4. Period DE,,T3PA,EUA,successful,72.22,60.0,76.0,72.22,1861500,2.51,18,134437530,
21/11/2022,2022-11-21,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,73.36,45.0,75.9,73.16,2510500,2.19,22,184170280,4621680
22/11/2022,2022-11-22,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,73.54,45.0,77.6,73.26,2510500,2.14,20,184622170,4633020
23/11/2022,2022-11-23,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,74.08,45.0,86.0,73.9,3101500,2.42,20,229759120,
24/11/2022,2022-11-24,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,76.64,45.0,84.0,76.19,2510500,2.27,20,192404720,4828320
25/11/2022,2022-11-25,Auction 4. Period DE,,T3PA,EUA,successful,79.36,45.0,82.0,79.11,1861500,1.98,19,147728640,
28/11/2022,2022-11-28,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,77.61,45.0,81.0,77.39,2510500,2.02,18,194839905,4889430
29/11/2022,2022-11-29,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,78.88,60.0,88.0,78.48,2510500,2.24,22,198028240,4969440
01/12/2022,2022-12-01,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,86.11,45.0,95.0,86.25,2510500,2.03,21,216179155,5424930
02/12/2022,2022-12-02,Auction 4. Period DE,,T3PA,EUA,successful,85.21,45.0,88.07,85.21,1861500,2.27,19,158618415,
05/12/2022,2022-12-05,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,85.69,45.0,88.0,85.56,2510500,2.1,20,215124745,5398470
06/12/2022,2022-12-06,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,86.48,45.0,89.0,86.34,2510500,2.22,18,217108040,5448240
07/12/2022,2022-12-07,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,87.0,70.0,90.0,87.98,3102500,1.19,19,269917500,
08/12/2022,2022-12-08,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,87.91,45.0,92.0,87.51,2510500,1.95,20,220698055,5538330
09/12/2022,2022-12-09,Auction 4. Period DE,,T3PA,EUA,successful,88.26,45.0,96.0,88.21,1861500,2.3,17,164295990,
12/12/2022,2022-12-12,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,88.35,65.0,95.0,87.99,2510500,2.2,21,221802675,5566050
13/12/2022,2022-12-13,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,89.01,45.0,95.0,89.02,2510500,1.99,18,223459605,5607630
15/12/2022,2022-12-15,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,86.16,45.0,92.01,86.15,2510500,1.74,17,216304680,5428080
16/12/2022,2022-12-16,Auction 4. Period DE,,T3PA,EUA,successful,83.41,45.0,92.0,83.7,1865500,2.31,18,155601355,
19/12/2022,2022-12-19,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,84.1,75.0,95.0,85.24,2568500,1.26,16,216010850,5172150
09/01/2023,2023-01-09,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,75.27,67.53,83.0,75.25,2409000,2.29,22,181325430,4553835
10/01/2023,2023-01-10,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,78.61,50.0,82.25,78.78,2409000,1.97,20,189371490,4755905
12/01/2023,2023-01-12,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,76.8,69.18,80.02,76.7,2409000,2.2,28,185011200,4646400
13/01/2023,2023-01-13,Auction 4. Period DE,,T3PA,EUA,successful,76.42,65.0,80.02,76.2,1939500,2.11,22,148216590,
16/01/2023,2023-01-16,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,75.05,70.0,78.5,74.9,2409000,1.86,23,180795450,4540525
17/01/2023,2023-01-17,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,75.04,45.0,80.0,74.69,2409000,2.26,24,180771360,4539920
18/01/2023,2023-01-18,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,76.25,50.0,90.0,76.12,2676000,2.05,24,204045000,
19/01/2023,2023-01-19,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,82.06,50.0,85.0,81.36,2409000,2.31,25,197682540,4964630
20/01/2023,2023-01-20,Auction 4. Period DE,,T3PA,EUA,successful,81.01,50.0,90.0,81.25,1939500,1.65,24,157118895,
23/01/2023,2023-01-23,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,81.52,0.01,89.0,81.75,2409000,1.88,24,196381680,4931960
24/01/2023,2023-01-24,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,80.88,70.0,90.0,80.88,2409000,2.07,22,194839920,4893240
25/01/2023,2023-01-25,EUAA Auction CAP3 EU,,EAA3,EUAA,successful,78.29,77.63,81.0,78.59,775500,1.5,10,60713895,2896730
26/01/2023,2023-01-26,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,83.51,75.0,87.0,83.52,2409000,1.83,20,201175590,5052355
27/01/2023,2023-01-27,Auction 4. Period DE,,T3PA,EUA,successful,86.71,70.0,92.0,86.28,1939500,2.48,20,168174045,
30/01/2023,2023-01-30,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,85.2,70.0,92.0,84.88,2409000,2.35,23,205246800,5154600
31/01/2023,2023-01-31,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,86.68,70.0,99.0,86.11,2409000,1.91,23,208812120,5244140
01/02/2023,2023-02-01,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,91.91,50.0,99.0,91.96,2676000,1.86,22,245951160,
02/02/2023,2023-02-02,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,93.5,70.0,97.01,93.24,2409000,2.03,22,225241500,5656750
03/02/2023,2023-02-03,Auction 4. Period DE,,T3PA,EUA,successful,91.15,55.0,105.0,90.74,1939500,2.31,22,176785425,
06/02/2023,2023-02-06,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,91.78,45.0,94.8,92.25,2409000,1.77,17,221098020,5552690
07/02/2023,2023-02-07,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,87.52,79.11,91.0,87.71,2409000,2.01,17,210835680,5294960
09/02/2023,2023-02-09,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,87.36,70.0,95.0,86.84,2409000,2.48,22,210450240,5285280
10/02/2023,2023-02-10,Auction 4. Period DE,,T3PA,EUA,successful,89.7,70.0,100.0,89.51,1939500,2.04,17,173973150,
13/02/2023,2023-02-13,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,88.86,70.0,100.0,89.09,2409000,1.72,17,214063740,5376030
14/02/2023,2023-02-14,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,89.96,50.0,100.0,89.44,2409000,2.1,20,216713640,5442580
15/02/2023,2023-02-15,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,87.75,75.0,100.0,88.0,2676000,1.78,19,234819000,
16/02/2023,2023-02-16,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,92.85,70.0,100.0,93.1,2409000,1.68,21,223675650,5617425
17/02/2023,2023-02-17,Auction 4. Period DE,,T3PA,EUA,successful,93.69,70.0,105.0,93.82,1939500,1.87,17,181711755,
20/02/2023,2023-02-20,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,93.73,80.0,110.0,93.19,2409000,2.1,20,225795570,5670665
21/02/2023,2023-02-21,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,95.35,80.0,102.0,94.76,2409000,2.04,20,229698150,5768675
23/02/2023,2023-02-23,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,93.26,80.0,105.0,93.49,2409000,2.12,24,224663340,5642230
24/02/2023,2023-02-24,Auction 4. Period DE,,T3PA,EUA,successful,95.83,85.0,105.0,94.92,1939500,2.48,20,185862285,
27/02/2023,2023-02-27,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,95.12,80.0,105.0,95.15,2409000,2.16,21,229144080,5754760
28/02/2023,2023-02-28,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,96.33,80.0,120.0,95.83,2409000,1.97,21,232058970,5827965
01/03/2023,2023-03-01,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,95.89,80.0,102.0,95.92,2676000,1.79,18,256601640,
02/03/2023,2023-03-02,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,93.25,84.14,105.0,93.3,2409000,2.09,21,224639250,5641625
03/03/2023,2023-03-03,Auction 4. Period DE,,T3PA,EUA,successful,88.81,80.0,105.0,89.19,1939500,2.18,18,172246995,
06/03/2023,2023-03-06,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,91.01,81.55,96.0,90.78,2409000,2.07,19,219243090,5506105
07/03/2023,2023-03-07,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,91.56,82.44,105.0,91.57,2409000,2.04,17,220568040,5539380
09/03/2023,2023-03-09,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,95.43,85.0,105.0,95.4,2409000,1.29,19,229890870,5773515
10/03/2023,2023-03-10,Auction 4. Period DE,,T3PA,EUA,successful,95.16,85.9,105.0,95.03,1939500,2.16,19,184562820,
13/03/2023,2023-03-13,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,94.36,80.0,105.0,94.69,2409000,1.79,18,227313240,5708780
14/03/2023,2023-03-14,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,92.34,81.3,105.0,92.72,2409000,1.16,21,222447060,5586570
15/03/2023,2023-03-15,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,90.31,80.0,93.9,90.52,2676000,1.93,20,241669560,
16/03/2023,2023-03-16,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,83.25,60.0,89.0,85.17,2409000,1.76,19,200549250,5036625
17/03/2023,2023-03-17,Auction 4. Period DE,,T3PA,EUA,successful,86.5,77.7,89.5,86.12,1939500,2.49,20,167766750,
20/03/2023,2023-03-20,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,82.46,70.0,105.0,82.48,2409000,1.95,21,198646140,4988830
21/03/2023,2023-03-21,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,87.14,75.0,93.5,86.53,2409000,2.3,21,209920260,5271970
22/03/2023,2023-03-22,EUAA Auction CAP3 EU,,EAA3,EUAA,successful,86.14,79.2,89.0,85.95,775500,2.44,10,66801570,3187180
23/03/2023,2023-03-23,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,88.27,79.28,105.0,88.02,2410500,1.94,20,212774835,5340335
24/03/2023,2023-03-24,Auction 4. Period DE,,T3PA,EUA,successful,88.09,79.64,105.0,88.18,1939500,2.01,20,170850555,
27/03/2023,2023-03-27,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,85.18,76.86,105.0,85.36,2409000,1.76,18,205198620,5153390
28/03/2023,2023-03-28,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,86.54,78.22,105.0,86.7,2409000,1.8,19,208474860,5235670
29/03/2023,2023-03-29,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,87.16,78.63,105.0,87.13,2676000,1.83,20,233240160,
30/03/2023,2023-03-30,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,87.42,78.6,105.0,87.2,2409000,1.89,17,210594780,5288910
31/03/2023,2023-03-31,Auction 4. Period DE,,T3PA,EUA,successful,88.61,60.0,105.0,88.25,1939500,2.33,19,171859095,
03/04/2023,2023-04-03,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,89.82,80.0,105.0,89.26,2409000,2.1,21,216376380,5434110
04/04/2023,2023-04-04,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,94.12,84.36,105.0,93.25,2409000,2.06,20,226735080,5694260
06/04/2023,2023-04-06,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,94.3,50.0,100.0,93.56,2409000,2.24,19,227168700,5705150
11/04/2023,2023-04-11,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,95.52,85.55,105.0,94.87,2409000,2.07,18,230107680,5778960
12/04/2023,2023-04-12,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,93.9,84.87,97.5,94.05,2676000,1.75,21,251276400,
13/04/2023,2023-04-13,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,90.51,70.0,120.0,90.52,2409000,2.0,23,218038590,5475855
14/04/2023,2023-04-14,Auction 4. Period DE,,T3PA,EUA,successful,92.3,81.25,105.0,91.62,1939500,2.36,20,179015850,
17/04/2023,2023-04-17,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,90.55,80.81,105.0,89.7,2409000,2.23,18,218134950,5478275
18/04/2023,2023-04-18,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,90.55,75.0,94.52,90.24,2409000,2.01,21,218134950,5478275
20/04/2023,2023-04-20,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,90.68,80.0,95.0,90.55,2409000,2.05,21,218448120,5486140
21/04/2023,2023-04-21,Auction 4. Period DE,,T3PA,EUA,successful,88.6,79.93,130.0,88.5,1939500,2.17,20,171839700,
24/04/2023,2023-04-24,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,85.7,77.45,120.0,85.8,2409000,1.86,21,206451300,5184850
25/04/2023,2023-04-25,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,84.73,76.57,94.52,84.89,2409000,1.87,18,204114570,5126165
26/04/2023,2023-04-26,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,83.31,75.06,105.0,83.16,2676000,1.9,21,222937560,
27/04/2023,2023-04-27,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,85.0,75.93,90.5,84.38,2409000,2.22,17,204765000,5142500
28/04/2023,2023-04-28,Auction 4. Period DE,,T3PA,EUA,successful,84.0,75.62,120.0,83.77,1939500,2.16,22,162918000,
02/05/2023,2023-05-02,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,83.24,75.0,86.02,83.15,2409000,1.88,18,200525160,5036020
04/05/2023,2023-05-04,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,82.23,73.53,84.58,81.31,2409000,2.48,22,198092070,4974915
