Comercializador;Nome_Tarifa_Dual;proposta;Tipo;Segmento;Faturacao;Pagamento;opcao_horaria_e_ciclo;potencia_kva;preco_potencia_dia;preco_energia_simples;preco_energia_fora_vazio;preco_energia_vazio_bi;preco_energia_ponta;preco_energia_cheias;preco_energia_vazio_tri;elet_tar_incluida_energia;elet_tar_incluida_potencia;financiamento_tse_incluido;custo_regulacao_kwh;regulacao_iva_23;100_Verde;Gas_Termo_Fixo_E1;Gas_Termo_Energia_E1;Gas_Termo_Fixo_E2;Gas_Termo_Energia_E2;Gas_Termo_Fixo_E3;Gas_Termo_Energia_E3;Gas_Termo_Fixo_E4;Gas_Termo_Energia_E4;Gas_tar_incluida_termo_fixo;Gas_tar_incluida_energia;desconto_fatura_mes;desconto_mes_inicio;desconto_meses_limite;desconto_amigo_inicial;desconto_amigo_mes;desconto_amigo_meses;site_adesao;custo_pack_mes;notas;meses_promo;nome_pos_promo;apenas_fase
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;4,6;0,4491;0,17205;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;5,75;0,5064;0,17205;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;6,9;0,5636;0,17205;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;10,35;0,7554;0,17205;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;13,8;0,9272;0,17205;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;17,25;1,0991;0,17205;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;20,7;1,2709;0,17205;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;1,15;0,1773;;0,20214666;0,11151723;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;2,3;0,2345;;0,20214666;0,11151723;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;3,45;0,2918;;0,20214666;0,11151723;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;4,6;0,4491;;0,20214666;0,11151723;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;5,75;0,5064;;0,20214666;0,11151723;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;6,9;0,5636;;0,20214666;0,11151723;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;10,35;0,7554;;0,20214666;0,11151723;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;13,8;0,9272;;0,20214666;0,11151723;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;17,25;1,0991;;0,20214666;0,11151723;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-7%) |  FE;;Fixo;Doméstico;Fatura eletrónica;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;20,7;1,2709;;0,20214666;0,11151723;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10492725;0,2087;0,10112169;0,2627;0,09930912;0,3164;0,09904686;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;1,15;0,1773;0,17575;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;2,3;0,2345;0,17575;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;3,45;0,2918;0,17575;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;4,6;0,4491;0,17575;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;5,75;0,5064;0,17575;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;6,9;0,5636;0,17575;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;10,35;0,7554;0,17575;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;13,8;0,9272;0,17575;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;17,25;1,0991;0,17575;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;20,7;1,2709;0,17575;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;1,15;0,1773;;0,2064939;0,11391545;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;2,3;0,2345;;0,2064939;0,11391545;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;3,45;0,2918;;0,2064939;0,11391545;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;4,6;0,4491;;0,2064939;0,11391545;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;5,75;0,5064;;0,2064939;0,11391545;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;6,9;0,5636;;0,2064939;0,11391545;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;10,35;0,7554;;0,2064939;0,11391545;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;13,8;0,9272;;0,2064939;0,11391545;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;17,25;1,0991;;0,2064939;0,11391545;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;Repsol | Viva · (-5%);;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;20,7;1,2709;;0,2064939;0,11391545;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,10718375;0,2087;0,10329635;0,2627;0,1014448;0,3164;0,1011769;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/casa/eletricidade-gas/planos-eletricidade-e-gas/plano-viva/;;;;;
Repsol;"Repsol | Vodafone Dual · (-18%) | DD + FE | Há ""60€ em saldo My Repsol""";;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;1,15;0,1773;0,1517;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,0925165;0,2087;0,08916106;0,2627;0,08756288;0,3164;0,08733164;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/parceiros/eletricidade-e-gas/;;Receba 60€ em saldo My Repsol. Condições válidas para clientes Vodafone particulares até 31/08/2026, condicionada à utilização das Apps MyVodafone e MyRepsol. O saldo MyRepsol é atribuído mensalmente, após boa cobrança da fatura (10 € / mês durante 6 meses por serviço, até ao máximo de 60 €).;;;
Repsol;"Repsol | Vodafone Dual · (-18%) | DD + FE | Há ""60€ em saldo My Repsol""";;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;2,3;0,2345;0,1517;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,0925165;0,2087;0,08916106;0,2627;0,08756288;0,3164;0,08733164;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/parceiros/eletricidade-e-gas/;;Receba 60€ em saldo My Repsol. Condições válidas para clientes Vodafone particulares até 31/08/2026, condicionada à utilização das Apps MyVodafone e MyRepsol. O saldo MyRepsol é atribuído mensalmente, após boa cobrança da fatura (10 € / mês durante 6 meses por serviço, até ao máximo de 60 €).;;;
Repsol;"Repsol | Vodafone Dual · (-18%) | DD + FE | Há ""60€ em saldo My Repsol""";;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;3,45;0,2918;0,1517;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,0925165;0,2087;0,08916106;0,2627;0,08756288;0,3164;0,08733164;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/parceiros/eletricidade-e-gas/;;Receba 60€ em saldo My Repsol. Condições válidas para clientes Vodafone particulares até 31/08/2026, condicionada à utilização das Apps MyVodafone e MyRepsol. O saldo MyRepsol é atribuído mensalmente, após boa cobrança da fatura (10 € / mês durante 6 meses por serviço, até ao máximo de 60 €).;;;
Repsol;"Repsol | Vodafone Dual · (-18%) | DD + FE | Há ""60€ em saldo My Repsol""";;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;4,6;0,4491;0,1517;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,0925165;0,2087;0,08916106;0,2627;0,08756288;0,3164;0,08733164;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/parceiros/eletricidade-e-gas/;;Receba 60€ em saldo My Repsol. Condições válidas para clientes Vodafone particulares até 31/08/2026, condicionada à utilização das Apps MyVodafone e MyRepsol. O saldo MyRepsol é atribuído mensalmente, após boa cobrança da fatura (10 € / mês durante 6 meses por serviço, até ao máximo de 60 €).;;;
Repsol;"Repsol | Vodafone Dual · (-18%) | DD + FE | Há ""60€ em saldo My Repsol""";;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;5,75;0,5064;0,1517;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,0925165;0,2087;0,08916106;0,2627;0,08756288;0,3164;0,08733164;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/parceiros/eletricidade-e-gas/;;Receba 60€ em saldo My Repsol. Condições válidas para clientes Vodafone particulares até 31/08/2026, condicionada à utilização das Apps MyVodafone e MyRepsol. O saldo MyRepsol é atribuído mensalmente, após boa cobrança da fatura (10 € / mês durante 6 meses por serviço, até ao máximo de 60 €).;;;
Repsol;"Repsol | Vodafone Dual · (-18%) | DD + FE | Há ""60€ em saldo My Repsol""";;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;6,9;0,5636;0,1517;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,0925165;0,2087;0,08916106;0,2627;0,08756288;0,3164;0,08733164;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/parceiros/eletricidade-e-gas/;;Receba 60€ em saldo My Repsol. Condições válidas para clientes Vodafone particulares até 31/08/2026, condicionada à utilização das Apps MyVodafone e MyRepsol. O saldo MyRepsol é atribuído mensalmente, após boa cobrança da fatura (10 € / mês durante 6 meses por serviço, até ao máximo de 60 €).;;;
Repsol;"Repsol | Vodafone Dual · (-18%) | DD + FE | Há ""60€ em saldo My Repsol""";;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;10,35;0,7554;0,1517;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,0925165;0,2087;0,08916106;0,2627;0,08756288;0,3164;0,08733164;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/parceiros/eletricidade-e-gas/;;Receba 60€ em saldo My Repsol. Condições válidas para clientes Vodafone particulares até 31/08/2026, condicionada à utilização das Apps MyVodafone e MyRepsol. O saldo MyRepsol é atribuído mensalmente, após boa cobrança da fatura (10 € / mês durante 6 meses por serviço, até ao máximo de 60 €).;;;
Repsol;"Repsol | Vodafone Dual · (-18%) | DD + FE | Há ""60€ em saldo My Repsol""";;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;13,8;0,9272;0,1517;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,0925165;0,2087;0,08916106;0,2627;0,08756288;0,3164;0,08733164;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/parceiros/eletricidade-e-gas/;;Receba 60€ em saldo My Repsol. Condições válidas para clientes Vodafone particulares até 31/08/2026, condicionada à utilização das Apps MyVodafone e MyRepsol. O saldo MyRepsol é atribuído mensalmente, após boa cobrança da fatura (10 € / mês durante 6 meses por serviço, até ao máximo de 60 €).;;;
Repsol;"Repsol | Vodafone Dual · (-18%) | DD + FE | Há ""60€ em saldo My Repsol""";;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;17,25;1,0991;0,1517;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,0925165;0,2087;0,08916106;0,2627;0,08756288;0,3164;0,08733164;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/parceiros/eletricidade-e-gas/;;Receba 60€ em saldo My Repsol. Condições válidas para clientes Vodafone particulares até 31/08/2026, condicionada à utilização das Apps MyVodafone e MyRepsol. O saldo MyRepsol é atribuído mensalmente, após boa cobrança da fatura (10 € / mês durante 6 meses por serviço, até ao máximo de 60 €).;;;
Repsol;"Repsol | Vodafone Dual · (-18%) | DD + FE | Há ""60€ em saldo My Repsol""";;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;20,7;1,2709;0,1517;;;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,0925165;0,2087;0,08916106;0,2627;0,08756288;0,3164;0,08733164;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/parceiros/eletricidade-e-gas/;;Receba 60€ em saldo My Repsol. Condições válidas para clientes Vodafone particulares até 31/08/2026, condicionada à utilização das Apps MyVodafone e MyRepsol. O saldo MyRepsol é atribuído mensalmente, após boa cobrança da fatura (10 € / mês durante 6 meses por serviço, até ao máximo de 60 €).;;;
Repsol;"Repsol | Vodafone Dual · (-18%) | DD + FE | Há ""60€ em saldo My Repsol""";;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;1,15;0,1773;;0,17823684;0,09832702;;;;TRUE;TRUE;FALSE;;;FALSE;0,1746;0,0925165;0,2087;0,08916106;0,2627;0,08756288;0,3164;0,08733164;TRUE;TRUE;;;;;;;https://www.repsol.pt/particulares/parceiros/eletricidade-e-gas/;;Receba 60€ em saldo My Repsol. Condições válidas para clientes Vodafone particulares até 31/08/2026, condicionada à utilização das Apps MyVodafone e MyRepsol. O saldo MyRepsol é atribuído mensalmente, após boa cobrança da fatura (10 € / mês durante 6 meses por serviço, até ao máximo de 60 €).;;;
