Data,Zona,Contrato,Valor
03/07/2026,ES,FTB YR-35,50.45
03/07/2026,ES,FTB YR-36,50.15
06/07/2026,PT,FPB D Tu07Jul-26,117.82
06/07/2026,PT,FPB D We08Jul-26,116.06
06/07/2026,PT,FPB D Th09Jul-26,115.94
06/07/2026,PT,FPB D Fr10Jul-26,113.30
06/07/2026,PT,FPB D Sa11Jul-26,100.18
06/07/2026,PT,FPB D Su12Jul-26,91.09
06/07/2026,PT,FPB Wk29-26,100.05
06/07/2026,PT,FPB Wk30-26,88.05
06/07/2026,PT,FPB Wk31-26,87.89
06/07/2026,PT,FPB Wk32-26,85.90
06/07/2026,PT,FPB M Aug-26,85.90
06/07/2026,PT,FPB M Sep-26,89.05
06/07/2026,PT,FPB M Oct-26,87.69
06/07/2026,PT,FPB M Nov-26,90.25
06/07/2026,PT,FPB M Dec-26,92.51
06/07/2026,PT,FPB M Jan-27,87.86
06/07/2026,PT,FPB Q4-26,90.15
06/07/2026,PT,FPB Q1-27,74.35
06/07/2026,PT,FPB Q2-27,45.43
06/07/2026,PT,FPB Q3-27,65.08
06/07/2026,PT,FPB Q4-27,67.59
06/07/2026,PT,FPB Q1-28,64.01
06/07/2026,PT,FPB Q2-28,40.95
06/07/2026,PT,FPB YR-27,63.10
06/07/2026,PT,FPB YR-28,56.90
06/07/2026,PT,FPB YR-29,53.70
06/07/2026,PT,FPB YR-30,51.75
06/07/2026,PT,FPB YR-31,51.45
06/07/2026,PT,FPB YR-32,50.90
06/07/2026,PT,FPB YR-33,50.95
06/07/2026,PT,FPB YR-34,50.56
06/07/2026,PT,FPB YR-35,50.00
06/07/2026,PT,FPB YR-36,49.70
06/07/2026,ES,FTB D Tu07Jul-26,113.95
06/07/2026,ES,FTB D We08Jul-26,107.96
06/07/2026,ES,FTB D Th09Jul-26,107.84
06/07/2026,ES,FTB D Fr10Jul-26,105.20
06/07/2026,ES,FTB D Sa11Jul-26,92.08
06/07/2026,ES,FTB D Su12Jul-26,82.99
06/07/2026,ES,FTB Wk29-26,99.00
06/07/2026,ES,FTB Wk30-26,87.00
06/07/2026,ES,FTB Wk31-26,86.84
06/07/2026,ES,FTB Wk32-26,84.85
06/07/2026,ES,FTB M Aug-26,84.85
06/07/2026,ES,FTB M Sep-26,88.00
06/07/2026,ES,FTB M Oct-26,87.04
06/07/2026,ES,FTB M Nov-26,89.60
06/07/2026,ES,FTB M Dec-26,91.86
06/07/2026,ES,FTB M Jan-27,86.81
06/07/2026,ES,FTB Q4-26,89.50
06/07/2026,ES,FTB Q1-27,73.75
06/07/2026,ES,FTB Q2-27,44.83
06/07/2026,ES,FTB Q3-27,64.48
06/07/2026,ES,FTB Q4-27,66.99
06/07/2026,ES,FTB Q1-28,63.41
06/07/2026,ES,FTB Q2-28,40.35
06/07/2026,ES,FTB YR-27,62.50
06/07/2026,ES,FTB YR-28,56.30
06/07/2026,ES,FTB YR-29,53.10
06/07/2026,ES,FTB YR-30,51.25
06/07/2026,ES,FTB YR-31,50.95
06/07/2026,ES,FTB YR-32,50.40
06/07/2026,ES,FTB YR-33,50.45
06/07/2026,ES,FTB YR-34,50.06
06/07/2026,ES,FTB YR-35,49.50
06/07/2026,ES,FTB YR-36,49.20
07/07/2026,PT,FPB D We08Jul-26,123.12
07/07/2026,PT,FPB D Th09Jul-26,118.29
07/07/2026,PT,FPB D Fr10Jul-26,115.65
07/07/2026,PT,FPB D Sa11Jul-26,83.43
07/07/2026,PT,FPB D Su12Jul-26,76.21
07/07/2026,PT,FPB Wk29-26,103.05
07/07/2026,PT,FPB Wk30-26,87.25
07/07/2026,PT,FPB Wk31-26,88.36
07/07/2026,PT,FPB Wk32-26,89.55
07/07/2026,PT,FPB M Aug-26,89.55
07/07/2026,PT,FPB M Sep-26,91.50
07/07/2026,PT,FPB M Oct-26,89.09
07/07/2026,PT,FPB M Nov-26,91.65
07/07/2026,PT,FPB M Dec-26,93.91
07/07/2026,PT,FPB M Jan-27,88.31
07/07/2026,PT,FPB Q4-26,91.55
07/07/2026,PT,FPB Q1-27,74.80
07/07/2026,PT,FPB Q2-27,46.03
07/07/2026,PT,FPB Q3-27,65.94
07/07/2026,PT,FPB Q4-27,68.48
07/07/2026,PT,FPB Q1-28,64.66
07/07/2026,PT,FPB Q2-28,41.60
07/07/2026,PT,FPB YR-27,63.80
07/07/2026,PT,FPB YR-28,57.55
07/07/2026,PT,FPB YR-29,53.60
07/07/2026,PT,FPB YR-30,52.00
07/07/2026,PT,FPB YR-31,51.45
07/07/2026,PT,FPB YR-32,50.90
07/07/2026,PT,FPB YR-33,50.95
07/07/2026,PT,FPB YR-34,50.56
07/07/2026,PT,FPB YR-35,50.00
07/07/2026,PT,FPB YR-36,49.70
07/07/2026,ES,FTB D We08Jul-26,109.85
07/07/2026,ES,FTB D Th09Jul-26,108.47
07/07/2026,ES,FTB D Fr10Jul-26,105.83
07/07/2026,ES,FTB D Sa11Jul-26,73.61
07/07/2026,ES,FTB D Su12Jul-26,66.39
07/07/2026,ES,FTB Wk29-26,102.00
07/07/2026,ES,FTB Wk30-26,86.20
07/07/2026,ES,FTB Wk31-26,87.31
07/07/2026,ES,FTB Wk32-26,88.50
07/07/2026,ES,FTB M Aug-26,88.50
07/07/2026,ES,FTB M Sep-26,90.45
07/07/2026,ES,FTB M Oct-26,88.44
07/07/2026,ES,FTB M Nov-26,91.00
07/07/2026,ES,FTB M Dec-26,93.26
07/07/2026,ES,FTB M Jan-27,87.26
07/07/2026,ES,FTB Q4-26,90.90
07/07/2026,ES,FTB Q1-27,74.20
07/07/2026,ES,FTB Q2-27,45.43
07/07/2026,ES,FTB Q3-27,65.34
07/07/2026,ES,FTB Q4-27,67.88
07/07/2026,ES,FTB Q1-28,64.06
07/07/2026,ES,FTB Q2-28,41.00
07/07/2026,ES,FTB YR-27,63.20
07/07/2026,ES,FTB YR-28,56.95
07/07/2026,ES,FTB YR-29,53.00
07/07/2026,ES,FTB YR-30,51.50
07/07/2026,ES,FTB YR-31,50.95
07/07/2026,ES,FTB YR-32,50.40
07/07/2026,ES,FTB YR-33,50.45
07/07/2026,ES,FTB YR-34,50.06
07/07/2026,ES,FTB YR-35,49.50
07/07/2026,ES,FTB YR-36,49.20
08/07/2026,PT,FPB D Th09Jul-26,119.74
08/07/2026,PT,FPB D Fr10Jul-26,116.02
08/07/2026,PT,FPB D Sa11Jul-26,82.67
08/07/2026,PT,FPB D Su12Jul-26,75.55
08/07/2026,PT,FPB Wk29-26,106.20
08/07/2026,PT,FPB Wk30-26,86.05
08/07/2026,PT,FPB Wk31-26,87.76
08/07/2026,PT,FPB Wk32-26,90.45
08/07/2026,PT,FPB M Aug-26,90.45
08/07/2026,PT,FPB M Sep-26,94.55
08/07/2026,PT,FPB M Oct-26,91.69
08/07/2026,PT,FPB M Nov-26,94.25
08/07/2026,PT,FPB M Dec-26,96.51
08/07/2026,PT,FPB M Jan-27,89.51
08/07/2026,PT,FPB Q4-26,94.15
08/07/2026,PT,FPB Q1-27,76.00
08/07/2026,PT,FPB Q2-27,47.83
08/07/2026,PT,FPB Q3-27,66.72
08/07/2026,PT,FPB Q4-27,67.72
08/07/2026,PT,FPB Q1-28,64.56
08/07/2026,PT,FPB Q2-28,41.50
08/07/2026,PT,FPB YR-27,64.55
08/07/2026,PT,FPB YR-28,57.45
08/07/2026,PT,FPB YR-29,53.40
08/07/2026,PT,FPB YR-30,51.80
08/07/2026,PT,FPB YR-31,50.50
08/07/2026,PT,FPB YR-32,49.95
08/07/2026,PT,FPB YR-33,50.00
08/07/2026,PT,FPB YR-34,49.61
08/07/2026,PT,FPB YR-35,49.05
08/07/2026,PT,FPB YR-36,48.75
08/07/2026,ES,FTB D Th09Jul-26,112.77
08/07/2026,ES,FTB D Fr10Jul-26,106.91
08/07/2026,ES,FTB D Sa11Jul-26,73.56
08/07/2026,ES,FTB D Su12Jul-26,66.44
08/07/2026,ES,FTB Wk29-26,105.15
08/07/2026,ES,FTB Wk30-26,85.00
08/07/2026,ES,FTB Wk31-26,86.71
08/07/2026,ES,FTB Wk32-26,89.40
08/07/2026,ES,FTB M Aug-26,89.40
08/07/2026,ES,FTB M Sep-26,93.50
08/07/2026,ES,FTB M Oct-26,91.04
08/07/2026,ES,FTB M Nov-26,93.60
08/07/2026,ES,FTB M Dec-26,95.86
08/07/2026,ES,FTB M Jan-27,88.46
08/07/2026,ES,FTB Q4-26,93.50
08/07/2026,ES,FTB Q1-27,75.40
08/07/2026,ES,FTB Q2-27,47.23
08/07/2026,ES,FTB Q3-27,66.12
08/07/2026,ES,FTB Q4-27,67.12
08/07/2026,ES,FTB Q1-28,63.96
08/07/2026,ES,FTB Q2-28,40.90
08/07/2026,ES,FTB YR-27,63.95
08/07/2026,ES,FTB YR-28,56.85
08/07/2026,ES,FTB YR-29,52.80
08/07/2026,ES,FTB YR-30,51.30
08/07/2026,ES,FTB YR-31,50.00
08/07/2026,ES,FTB YR-32,49.45
08/07/2026,ES,FTB YR-33,49.50
08/07/2026,ES,FTB YR-34,49.11
08/07/2026,ES,FTB YR-35,48.55
08/07/2026,ES,FTB YR-36,48.25
09/07/2026,PT,FPB D Fr10Jul-26,120.24
09/07/2026,PT,FPB D Sa11Jul-26,93.84
09/07/2026,PT,FPB D Su12Jul-26,85.68
09/07/2026,PT,FPB Wk29-26,106.80
09/07/2026,PT,FPB Wk30-26,87.05
09/07/2026,PT,FPB Wk31-26,88.65
09/07/2026,PT,FPB Wk32-26,91.05
09/07/2026,PT,FPB M Aug-26,91.05
09/07/2026,PT,FPB M Sep-26,95.21
09/07/2026,PT,FPB M Oct-26,92.65
09/07/2026,PT,FPB M Nov-26,94.15
09/07/2026,PT,FPB M Dec-26,96.40
09/07/2026,PT,FPB M Jan-27,89.91
09/07/2026,PT,FPB Q4-26,94.40
09/07/2026,PT,FPB Q1-27,76.40
09/07/2026,PT,FPB Q2-27,46.60
09/07/2026,PT,FPB Q3-27,67.60
09/07/2026,PT,FPB Q4-27,69.01
09/07/2026,PT,FPB Q1-28,64.56
09/07/2026,PT,FPB Q2-28,41.50
09/07/2026,PT,FPB YR-27,64.89
09/07/2026,PT,FPB YR-28,57.45
09/07/2026,PT,FPB YR-29,53.35
09/07/2026,PT,FPB YR-30,51.80
09/07/2026,PT,FPB YR-31,50.50
09/07/2026,PT,FPB YR-32,49.95
09/07/2026,PT,FPB YR-33,50.00
09/07/2026,PT,FPB YR-34,49.61
09/07/2026,PT,FPB YR-35,49.05
09/07/2026,PT,FPB YR-36,48.75
09/07/2026,ES,FTB D Fr10Jul-26,117.85
09/07/2026,ES,FTB D Sa11Jul-26,86.08
09/07/2026,ES,FTB D Su12Jul-26,77.92
09/07/2026,ES,FTB Wk29-26,105.75
09/07/2026,ES,FTB Wk30-26,86.00
09/07/2026,ES,FTB Wk31-26,87.60
09/07/2026,ES,FTB Wk32-26,90.00
09/07/2026,ES,FTB M Aug-26,90.00
09/07/2026,ES,FTB M Sep-26,94.16
09/07/2026,ES,FTB M Oct-26,92.00
09/07/2026,ES,FTB M Nov-26,93.50
09/07/2026,ES,FTB M Dec-26,95.75
09/07/2026,ES,FTB M Jan-27,88.86
09/07/2026,ES,FTB Q4-26,93.75
09/07/2026,ES,FTB Q1-27,75.80
09/07/2026,ES,FTB Q2-27,46.00
09/07/2026,ES,FTB Q3-27,67.00
09/07/2026,ES,FTB Q4-27,68.41
09/07/2026,ES,FTB Q1-28,63.96
09/07/2026,ES,FTB Q2-28,40.90
09/07/2026,ES,FTB YR-27,64.29
09/07/2026,ES,FTB YR-28,56.85
09/07/2026,ES,FTB YR-29,52.75
09/07/2026,ES,FTB YR-30,51.30
09/07/2026,ES,FTB YR-31,50.00
09/07/2026,ES,FTB YR-32,49.45
09/07/2026,ES,FTB YR-33,49.50
09/07/2026,ES,FTB YR-34,49.11
09/07/2026,ES,FTB YR-35,48.55
09/07/2026,ES,FTB YR-36,48.25
10/07/2026,PT,FPB D Sa11Jul-26,87.66
10/07/2026,PT,FPB D Su12Jul-26,74.52
10/07/2026,PT,FPB D Mo13Jul-26,116.34
10/07/2026,PT,FPB D Tu14Jul-26,120.32
10/07/2026,PT,FPB D We15Jul-26,119.10
10/07/2026,PT,FPB D Th16Jul-26,119.59
10/07/2026,PT,FPB D Fr17Jul-26,116.56
10/07/2026,PT,FPB D Sa18Jul-26,101.93
10/07/2026,PT,FPB D Su19Jul-26,92.61
10/07/2026,PT,FPB Wk29-26,112.35
10/07/2026,PT,FPB Wk30-26,97.05
10/07/2026,PT,FPB Wk31-26,95.82
10/07/2026,PT,FPB Wk32-26,91.15
10/07/2026,PT,FPB M Aug-26,91.15
10/07/2026,PT,FPB M Sep-26,94.80
10/07/2026,PT,FPB M Oct-26,91.95
10/07/2026,PT,FPB M Nov-26,93.45
10/07/2026,PT,FPB M Dec-26,95.70
10/07/2026,PT,FPB M Jan-27,89.36
10/07/2026,PT,FPB Q4-26,93.70
10/07/2026,PT,FPB Q1-27,75.85
10/07/2026,PT,FPB Q2-27,45.60
10/07/2026,PT,FPB Q3-27,67.69
10/07/2026,PT,FPB Q4-27,69.10
10/07/2026,PT,FPB Q1-28,64.76
10/07/2026,PT,FPB Q2-28,41.70
10/07/2026,PT,FPB YR-27,64.55
10/07/2026,PT,FPB YR-28,57.65
10/07/2026,PT,FPB YR-29,53.60
10/07/2026,PT,FPB YR-30,51.80
10/07/2026,PT,FPB YR-31,50.50
10/07/2026,PT,FPB YR-32,49.95
10/07/2026,PT,FPB YR-33,50.00
10/07/2026,PT,FPB YR-34,49.61
10/07/2026,PT,FPB YR-35,49.05
10/07/2026,PT,FPB YR-36,48.75
10/07/2026,ES,FTB D Sa11Jul-26,87.32
10/07/2026,ES,FTB D Su12Jul-26,74.18
10/07/2026,ES,FTB D Mo13Jul-26,115.48
10/07/2026,ES,FTB D Tu14Jul-26,119.90
10/07/2026,ES,FTB D We15Jul-26,118.48
10/07/2026,ES,FTB D Th16Jul-26,118.35
10/07/2026,ES,FTB D Fr17Jul-26,115.40
10/07/2026,ES,FTB D Sa18Jul-26,100.80
10/07/2026,ES,FTB D Su19Jul-26,90.68
10/07/2026,ES,FTB Wk29-26,111.30
10/07/2026,ES,FTB Wk30-26,96.00
10/07/2026,ES,FTB Wk31-26,94.77
10/07/2026,ES,FTB Wk32-26,90.10
10/07/2026,ES,FTB M Aug-26,90.10
10/07/2026,ES,FTB M Sep-26,93.75
10/07/2026,ES,FTB M Oct-26,91.30
10/07/2026,ES,FTB M Nov-26,92.80
10/07/2026,ES,FTB M Dec-26,95.05
10/07/2026,ES,FTB M Jan-27,88.31
10/07/2026,ES,FTB Q4-26,93.05
10/07/2026,ES,FTB Q1-27,75.25
10/07/2026,ES,FTB Q2-27,45.00
10/07/2026,ES,FTB Q3-27,67.09
10/07/2026,ES,FTB Q4-27,68.50
10/07/2026,ES,FTB Q1-28,64.16
10/07/2026,ES,FTB Q2-28,41.10
10/07/2026,ES,FTB YR-27,63.95
10/07/2026,ES,FTB YR-28,57.05
10/07/2026,ES,FTB YR-29,53.00
10/07/2026,ES,FTB YR-30,51.30
10/07/2026,ES,FTB YR-31,50.00
10/07/2026,ES,FTB YR-32,49.45
10/07/2026,ES,FTB YR-33,49.50
10/07/2026,ES,FTB YR-34,49.11
10/07/2026,ES,FTB YR-35,48.55
10/07/2026,ES,FTB YR-36,48.25
13/07/2026,PT,FPB D Tu14Jul-26,124.08
13/07/2026,PT,FPB D We15Jul-26,125.94
13/07/2026,PT,FPB D Th16Jul-26,125.81
13/07/2026,PT,FPB D Fr17Jul-26,122.86
13/07/2026,PT,FPB D Sa18Jul-26,101.09
13/07/2026,PT,FPB D Su19Jul-26,91.65
13/07/2026,PT,FPB Wk30-26,112.55
13/07/2026,PT,FPB Wk31-26,108.40
13/07/2026,PT,FPB Wk32-26,96.42
13/07/2026,PT,FPB Wk33-26,96.42
13/07/2026,PT,FPB M Aug-26,96.42
13/07/2026,PT,FPB M Sep-26,100.00
13/07/2026,PT,FPB M Oct-26,96.65
13/07/2026,PT,FPB M Nov-26,97.40
13/07/2026,PT,FPB M Dec-26,99.64
13/07/2026,PT,FPB M Jan-27,90.76
13/07/2026,PT,FPB Q4-26,97.90
13/07/2026,PT,FPB Q1-27,77.25
13/07/2026,PT,FPB Q2-27,45.81
13/07/2026,PT,FPB Q3-27,67.99
13/07/2026,PT,FPB Q4-27,69.41
13/07/2026,PT,FPB Q1-28,64.81
13/07/2026,PT,FPB Q2-28,41.75
13/07/2026,PT,FPB YR-27,65.10
13/07/2026,PT,FPB YR-28,57.70
13/07/2026,PT,FPB YR-29,53.60
13/07/2026,PT,FPB YR-30,51.80
13/07/2026,PT,FPB YR-31,50.50
13/07/2026,PT,FPB YR-32,49.95
13/07/2026,PT,FPB YR-33,50.00
13/07/2026,PT,FPB YR-34,49.61
13/07/2026,PT,FPB YR-35,49.05
13/07/2026,PT,FPB YR-36,48.75
13/07/2026,ES,FTB D Tu14Jul-26,124.08
13/07/2026,ES,FTB D We15Jul-26,125.31
13/07/2026,ES,FTB D Th16Jul-26,125.18
13/07/2026,ES,FTB D Fr17Jul-26,122.23
13/07/2026,ES,FTB D Sa18Jul-26,100.46
13/07/2026,ES,FTB D Su19Jul-26,91.02
13/07/2026,ES,FTB Wk30-26,111.50
13/07/2026,ES,FTB Wk31-26,107.35
13/07/2026,ES,FTB Wk32-26,95.37
13/07/2026,ES,FTB Wk33-26,95.37
13/07/2026,ES,FTB M Aug-26,95.37
13/07/2026,ES,FTB M Sep-26,98.95
13/07/2026,ES,FTB M Oct-26,96.00
13/07/2026,ES,FTB M Nov-26,96.75
13/07/2026,ES,FTB M Dec-26,98.99
13/07/2026,ES,FTB M Jan-27,89.71
13/07/2026,ES,FTB Q4-26,97.25
13/07/2026,ES,FTB Q1-27,76.65
13/07/2026,ES,FTB Q2-27,45.21
13/07/2026,ES,FTB Q3-27,67.39
13/07/2026,ES,FTB Q4-27,68.81
13/07/2026,ES,FTB Q1-28,64.21
13/07/2026,ES,FTB Q2-28,41.15
13/07/2026,ES,FTB YR-27,64.50
13/07/2026,ES,FTB YR-28,57.10
13/07/2026,ES,FTB YR-29,53.00
13/07/2026,ES,FTB YR-30,51.30
13/07/2026,ES,FTB YR-31,50.00
13/07/2026,ES,FTB YR-32,49.45
13/07/2026,ES,FTB YR-33,49.50
13/07/2026,ES,FTB YR-34,49.11
13/07/2026,ES,FTB YR-35,48.55
13/07/2026,ES,FTB YR-36,48.25
14/07/2026,PT,FPB D We15Jul-26,138.11
14/07/2026,PT,FPB D Th16Jul-26,135.42
14/07/2026,PT,FPB D Fr17Jul-26,128.31
14/07/2026,PT,FPB D Sa18Jul-26,100.64
14/07/2026,PT,FPB D Su19Jul-26,91.68
14/07/2026,PT,FPB Wk30-26,130.05
14/07/2026,PT,FPB Wk31-26,104.06
14/07/2026,PT,FPB Wk32-26,97.35
14/07/2026,PT,FPB Wk33-26,97.35
14/07/2026,PT,FPB M Aug-26,97.35
14/07/2026,PT,FPB M Sep-26,100.90
14/07/2026,PT,FPB M Oct-26,98.65
14/07/2026,PT,FPB M Nov-26,99.17
14/07/2026,PT,FPB M Dec-26,101.41
14/07/2026,PT,FPB M Jan-27,89.66
14/07/2026,PT,FPB Q4-26,99.75
14/07/2026,PT,FPB Q1-27,76.60
14/07/2026,PT,FPB Q2-27,46.85
14/07/2026,PT,FPB Q3-27,69.75
14/07/2026,PT,FPB Q4-27,71.22
14/07/2026,PT,FPB Q1-28,65.06
14/07/2026,PT,FPB Q2-28,42.00
14/07/2026,PT,FPB YR-27,66.10
14/07/2026,PT,FPB YR-28,57.95
14/07/2026,PT,FPB YR-29,53.85
14/07/2026,PT,FPB YR-30,52.05
14/07/2026,PT,FPB YR-31,51.30
14/07/2026,PT,FPB YR-32,49.95
14/07/2026,PT,FPB YR-33,50.00
14/07/2026,PT,FPB YR-34,49.61
14/07/2026,PT,FPB YR-35,49.05
14/07/2026,PT,FPB YR-36,48.75
14/07/2026,ES,FTB D We15Jul-26,138.11
14/07/2026,ES,FTB D Th16Jul-26,135.00
14/07/2026,ES,FTB D Fr17Jul-26,127.89
14/07/2026,ES,FTB D Sa18Jul-26,100.22
14/07/2026,ES,FTB D Su19Jul-26,91.26
14/07/2026,ES,FTB Wk30-26,129.00
14/07/2026,ES,FTB Wk31-26,103.01
14/07/2026,ES,FTB Wk32-26,96.30
14/07/2026,ES,FTB Wk33-26,96.30
14/07/2026,ES,FTB M Aug-26,96.30
14/07/2026,ES,FTB M Sep-26,99.85
14/07/2026,ES,FTB M Oct-26,98.00
14/07/2026,ES,FTB M Nov-26,98.52
14/07/2026,ES,FTB M Dec-26,100.76
14/07/2026,ES,FTB M Jan-27,89.06
14/07/2026,ES,FTB Q4-26,99.10
14/07/2026,ES,FTB Q1-27,76.00
14/07/2026,ES,FTB Q2-27,46.25
14/07/2026,ES,FTB Q3-27,69.15
14/07/2026,ES,FTB Q4-27,70.62
14/07/2026,ES,FTB Q1-28,64.46
14/07/2026,ES,FTB Q2-28,41.40
14/07/2026,ES,FTB YR-27,65.50
14/07/2026,ES,FTB YR-28,57.35
14/07/2026,ES,FTB YR-29,53.25
14/07/2026,ES,FTB YR-30,51.55
14/07/2026,ES,FTB YR-31,50.80
14/07/2026,ES,FTB YR-32,49.45
14/07/2026,ES,FTB YR-33,49.50
14/07/2026,ES,FTB YR-34,49.11
14/07/2026,ES,FTB YR-35,48.55
14/07/2026,ES,FTB YR-36,48.25
15/07/2026,PT,FPB D Th16Jul-26,135.27
15/07/2026,PT,FPB D Fr17Jul-26,128.27
15/07/2026,PT,FPB D Sa18Jul-26,100.53
15/07/2026,PT,FPB D Su19Jul-26,91.59
15/07/2026,PT,FPB Wk30-26,121.30
15/07/2026,PT,FPB Wk31-26,103.05
15/07/2026,PT,FPB Wk32-26,102.30
15/07/2026,PT,FPB Wk33-26,102.30
15/07/2026,PT,FPB M Aug-26,102.30
15/07/2026,PT,FPB M Sep-26,105.35
15/07/2026,PT,FPB M Oct-26,100.99
15/07/2026,PT,FPB M Nov-26,101.51
15/07/2026,PT,FPB M Dec-26,103.75
15/07/2026,PT,FPB M Jan-27,91.66
15/07/2026,PT,FPB Q4-26,102.09
15/07/2026,PT,FPB Q1-27,78.60
15/07/2026,PT,FPB Q2-27,47.60
15/07/2026,PT,FPB Q3-27,70.10
15/07/2026,PT,FPB Q4-27,69.76
15/07/2026,PT,FPB Q1-28,65.11
15/07/2026,PT,FPB Q2-28,42.05
15/07/2026,PT,FPB YR-27,66.50
15/07/2026,PT,FPB YR-28,58.00
15/07/2026,PT,FPB YR-29,53.80
15/07/2026,PT,FPB YR-30,52.05
15/07/2026,PT,FPB YR-31,51.30
15/07/2026,PT,FPB YR-32,49.95
15/07/2026,PT,FPB YR-33,50.00
15/07/2026,PT,FPB YR-34,49.61
15/07/2026,PT,FPB YR-35,49.05
15/07/2026,PT,FPB YR-36,48.75
15/07/2026,ES,FTB D Th16Jul-26,135.27
15/07/2026,ES,FTB D Fr17Jul-26,127.95
15/07/2026,ES,FTB D Sa18Jul-26,100.21
15/07/2026,ES,FTB D Su19Jul-26,91.27
15/07/2026,ES,FTB Wk30-26,120.25
15/07/2026,ES,FTB Wk31-26,102.00
15/07/2026,ES,FTB Wk32-26,101.25
15/07/2026,ES,FTB Wk33-26,101.25
15/07/2026,ES,FTB M Aug-26,101.25
15/07/2026,ES,FTB M Sep-26,104.30
15/07/2026,ES,FTB M Oct-26,100.34
15/07/2026,ES,FTB M Nov-26,100.86
15/07/2026,ES,FTB M Dec-26,103.10
15/07/2026,ES,FTB M Jan-27,91.06
15/07/2026,ES,FTB Q4-26,101.44
15/07/2026,ES,FTB Q1-27,78.00
15/07/2026,ES,FTB Q2-27,47.00
15/07/2026,ES,FTB Q3-27,69.50
15/07/2026,ES,FTB Q4-27,69.16
15/07/2026,ES,FTB Q1-28,64.51
15/07/2026,ES,FTB Q2-28,41.45
15/07/2026,ES,FTB YR-27,65.90
15/07/2026,ES,FTB YR-28,57.40
15/07/2026,ES,FTB YR-29,53.20
15/07/2026,ES,FTB YR-30,51.55
15/07/2026,ES,FTB YR-31,50.80
15/07/2026,ES,FTB YR-32,49.45
15/07/2026,ES,FTB YR-33,49.50
15/07/2026,ES,FTB YR-34,49.11
15/07/2026,ES,FTB YR-35,48.55
15/07/2026,ES,FTB YR-36,48.25
16/07/2026,PT,FPB D Fr17Jul-26,137.53
16/07/2026,PT,FPB D Sa18Jul-26,91.24
16/07/2026,PT,FPB D Su19Jul-26,83.26
16/07/2026,PT,FPB Wk30-26,118.56
16/07/2026,PT,FPB Wk31-26,107.05
16/07/2026,PT,FPB Wk32-26,103.05
16/07/2026,PT,FPB Wk33-26,103.05
16/07/2026,PT,FPB M Aug-26,103.05
16/07/2026,PT,FPB M Sep-26,105.00
16/07/2026,PT,FPB M Oct-26,100.65
16/07/2026,PT,FPB M Nov-26,100.57
16/07/2026,PT,FPB M Dec-26,102.81
16/07/2026,PT,FPB M Jan-27,91.78
16/07/2026,PT,FPB Q4-26,101.35
16/07/2026,PT,FPB Q1-27,78.72
16/07/2026,PT,FPB Q2-27,48.35
16/07/2026,PT,FPB Q3-27,69.20
16/07/2026,PT,FPB Q4-27,70.20
16/07/2026,PT,FPB Q1-28,64.76
16/07/2026,PT,FPB Q2-28,41.70
16/07/2026,PT,FPB YR-27,66.60
16/07/2026,PT,FPB YR-28,57.65
16/07/2026,PT,FPB YR-29,53.40
16/07/2026,PT,FPB YR-30,52.05
16/07/2026,PT,FPB YR-31,51.30
16/07/2026,PT,FPB YR-32,49.95
16/07/2026,PT,FPB YR-33,50.00
16/07/2026,PT,FPB YR-34,49.61
16/07/2026,PT,FPB YR-35,49.05
16/07/2026,PT,FPB YR-36,48.75
16/07/2026,ES,FTB D Fr17Jul-26,137.53
16/07/2026,ES,FTB D Sa18Jul-26,90.99
16/07/2026,ES,FTB D Su19Jul-26,83.01
16/07/2026,ES,FTB Wk30-26,117.51
16/07/2026,ES,FTB Wk31-26,106.00
16/07/2026,ES,FTB Wk32-26,102.00
16/07/2026,ES,FTB Wk33-26,102.00
16/07/2026,ES,FTB M Aug-26,102.00
16/07/2026,ES,FTB M Sep-26,103.95
16/07/2026,ES,FTB M Oct-26,100.00
16/07/2026,ES,FTB M Nov-26,99.92
16/07/2026,ES,FTB M Dec-26,102.16
16/07/2026,ES,FTB M Jan-27,91.18
16/07/2026,ES,FTB Q4-26,100.70
16/07/2026,ES,FTB Q1-27,78.12
16/07/2026,ES,FTB Q2-27,47.75
16/07/2026,ES,FTB Q3-27,68.60
16/07/2026,ES,FTB Q4-27,69.60
16/07/2026,ES,FTB Q1-28,64.16
16/07/2026,ES,FTB Q2-28,41.10
16/07/2026,ES,FTB YR-27,66.00
16/07/2026,ES,FTB YR-28,57.05
16/07/2026,ES,FTB YR-29,52.80
16/07/2026,ES,FTB YR-30,51.55
16/07/2026,ES,FTB YR-31,50.80
16/07/2026,ES,FTB YR-32,49.45
16/07/2026,ES,FTB YR-33,49.50
16/07/2026,ES,FTB YR-34,49.11
16/07/2026,ES,FTB YR-35,48.55
16/07/2026,ES,FTB YR-36,48.25
17/07/2026,PT,FPB D Sa18Jul-26,90.75
17/07/2026,PT,FPB D Su19Jul-26,83.03
17/07/2026,PT,FPB D Mo20Jul-26,124.32
17/07/2026,PT,FPB D Tu21Jul-26,128.56
17/07/2026,PT,FPB D We22Jul-26,127.26
17/07/2026,PT,FPB D Th23Jul-26,127.79
17/07/2026,PT,FPB D Fr24Jul-26,124.55
17/07/2026,PT,FPB D Sa25Jul-26,108.92
17/07/2026,PT,FPB D Su26Jul-26,98.95
17/07/2026,PT,FPB Wk30-26,120.05
17/07/2026,PT,FPB Wk31-26,108.55
