Data,Zona,Contrato,Valor
31/10/2025,PT,FPB Wk48-25,79.58
31/10/2025,PT,FPB M Nov-25,72.50
31/10/2025,PT,FPB M Dec-25,70.50
31/10/2025,PT,FPB M Jan-26,75.89
31/10/2025,PT,FPB M Feb-26,73.06
31/10/2025,PT,FPB M Mar-26,49.08
31/10/2025,PT,FPB M Apr-26,29.32
31/10/2025,PT,FPB Q1-26,65.78
31/10/2025,PT,FPB Q2-26,41.52
31/10/2025,PT,FPB Q3-26,69.68
31/10/2025,PT,FPB Q4-26,76.23
31/10/2025,PT,FPB Q1-27,65.04
31/10/2025,PT,FPB Q2-27,36.35
31/10/2025,PT,FPB Q3-27,65.17
31/10/2025,PT,FPB YR-26,63.35
31/10/2025,PT,FPB YR-27,59.48
31/10/2025,PT,FPB YR-28,59.48
31/10/2025,PT,FPB YR-29,59.43
31/10/2025,PT,FPB YR-30,59.13
31/10/2025,PT,FPB YR-31,59.13
31/10/2025,PT,FPB YR-32,59.13
31/10/2025,PT,FPB YR-33,58.98
31/10/2025,PT,FPB YR-34,58.98
31/10/2025,PT,FPB YR-35,58.98
31/10/2025,ES,FTB D Sa01Nov-25,45.58
31/10/2025,ES,FTB D Su02Nov-25,32.68
31/10/2025,ES,FTB D Mo03Nov-25,68.28
31/10/2025,ES,FTB D Tu04Nov-25,70.43
31/10/2025,ES,FTB D We05Nov-25,69.47
31/10/2025,ES,FTB D Th06Nov-25,69.56
31/10/2025,ES,FTB D Fr07Nov-25,68.12
31/10/2025,ES,FTB D Sa08Nov-25,60.85
31/10/2025,ES,FTB D Su09Nov-25,55.28
31/10/2025,ES,FTB Wk45-25,66.00
31/10/2025,ES,FTB Wk46-25,73.25
31/10/2025,ES,FTB Wk47-25,77.50
31/10/2025,ES,FTB Wk48-25,78.50
31/10/2025,ES,FTB M Nov-25,71.50
31/10/2025,ES,FTB M Dec-25,69.50
31/10/2025,ES,FTB M Jan-26,74.22
31/10/2025,ES,FTB M Feb-26,71.41
31/10/2025,ES,FTB M Mar-26,47.64
31/10/2025,ES,FTB M Apr-26,28.06
31/10/2025,ES,FTB Q1-26,64.20
31/10/2025,ES,FTB Q2-26,39.90
31/10/2025,ES,FTB Q3-26,66.82
31/10/2025,ES,FTB Q4-26,73.31
31/10/2025,ES,FTB Q1-27,63.91
31/10/2025,ES,FTB Q2-27,35.22
31/10/2025,ES,FTB Q3-27,64.04
31/10/2025,ES,FTB YR-26,61.10
31/10/2025,ES,FTB YR-27,58.35
31/10/2025,ES,FTB YR-28,58.35
31/10/2025,ES,FTB YR-29,58.30
31/10/2025,ES,FTB YR-30,58.00
31/10/2025,ES,FTB YR-31,58.00
31/10/2025,ES,FTB YR-32,58.00
31/10/2025,ES,FTB YR-33,57.85
31/10/2025,ES,FTB YR-34,57.85
31/10/2025,ES,FTB YR-35,57.85
03/11/2025,PT,FPB D Tu04Nov-25,49.44
03/11/2025,PT,FPB D We05Nov-25,25.06
03/11/2025,PT,FPB D Th06Nov-25,40.06
03/11/2025,PT,FPB D Fr07Nov-25,38.62
03/11/2025,PT,FPB D Sa08Nov-25,30.77
03/11/2025,PT,FPB D Su09Nov-25,26.37
03/11/2025,PT,FPB Wk46-25,70.00
03/11/2025,PT,FPB Wk47-25,81.00
03/11/2025,PT,FPB Wk48-25,82.00
03/11/2025,PT,FPB Wk49-25,71.75
03/11/2025,PT,FPB M Dec-25,71.75
03/11/2025,PT,FPB M Jan-26,76.99
03/11/2025,PT,FPB M Feb-26,73.81
03/11/2025,PT,FPB M Mar-26,50.23
03/11/2025,PT,FPB M Apr-26,29.50
03/11/2025,PT,FPB M May-26,19.09
03/11/2025,PT,FPB Q1-26,66.79
03/11/2025,PT,FPB Q2-26,42.23
03/11/2025,PT,FPB Q3-26,70.33
03/11/2025,PT,FPB Q4-26,76.28
03/11/2025,PT,FPB Q1-27,65.24
03/11/2025,PT,FPB Q2-27,36.55
03/11/2025,PT,FPB Q3-27,65.37
03/11/2025,PT,FPB YR-26,63.95
03/11/2025,PT,FPB YR-27,59.68
03/11/2025,PT,FPB YR-28,59.68
03/11/2025,PT,FPB YR-29,59.43
03/11/2025,PT,FPB YR-30,59.13
03/11/2025,PT,FPB YR-31,59.13
03/11/2025,PT,FPB YR-32,59.13
03/11/2025,PT,FPB YR-33,58.98
03/11/2025,PT,FPB YR-34,58.98
03/11/2025,PT,FPB YR-35,58.98
03/11/2025,ES,FTB D Tu04Nov-25,49.44
03/11/2025,ES,FTB D We05Nov-25,25.00
03/11/2025,ES,FTB D Th06Nov-25,40.00
03/11/2025,ES,FTB D Fr07Nov-25,38.56
03/11/2025,ES,FTB D Sa08Nov-25,30.71
03/11/2025,ES,FTB D Su09Nov-25,26.31
03/11/2025,ES,FTB Wk46-25,69.00
03/11/2025,ES,FTB Wk47-25,80.00
03/11/2025,ES,FTB Wk48-25,81.00
03/11/2025,ES,FTB Wk49-25,70.75
03/11/2025,ES,FTB M Dec-25,70.75
03/11/2025,ES,FTB M Jan-26,75.31
03/11/2025,ES,FTB M Feb-26,72.16
03/11/2025,ES,FTB M Mar-26,48.79
03/11/2025,ES,FTB M Apr-26,28.24
03/11/2025,ES,FTB M May-26,17.83
03/11/2025,ES,FTB Q1-26,65.20
03/11/2025,ES,FTB Q2-26,40.60
03/11/2025,ES,FTB Q3-26,67.47
03/11/2025,ES,FTB Q4-26,73.37
03/11/2025,ES,FTB Q1-27,64.11
03/11/2025,ES,FTB Q2-27,35.42
03/11/2025,ES,FTB Q3-27,64.24
03/11/2025,ES,FTB YR-26,61.70
03/11/2025,ES,FTB YR-27,58.55
03/11/2025,ES,FTB YR-28,58.55
03/11/2025,ES,FTB YR-29,58.30
03/11/2025,ES,FTB YR-30,58.00
03/11/2025,ES,FTB YR-31,58.00
03/11/2025,ES,FTB YR-32,58.00
03/11/2025,ES,FTB YR-33,57.85
03/11/2025,ES,FTB YR-34,57.85
03/11/2025,ES,FTB YR-35,57.85
04/11/2025,PT,FPB D We05Nov-25,27.75
04/11/2025,PT,FPB D Th06Nov-25,50.54
04/11/2025,PT,FPB D Fr07Nov-25,49.10
04/11/2025,PT,FPB D Sa08Nov-25,30.50
04/11/2025,PT,FPB D Su09Nov-25,26.60
04/11/2025,PT,FPB Wk46-25,77.00
04/11/2025,PT,FPB Wk47-25,79.00
04/11/2025,PT,FPB Wk48-25,81.00
04/11/2025,PT,FPB Wk49-25,73.00
04/11/2025,PT,FPB M Dec-25,73.00
04/11/2025,PT,FPB M Jan-26,77.67
04/11/2025,PT,FPB M Feb-26,74.65
04/11/2025,PT,FPB M Mar-26,51.11
04/11/2025,PT,FPB M Apr-26,29.95
04/11/2025,PT,FPB M May-26,19.54
04/11/2025,PT,FPB Q1-26,67.59
04/11/2025,PT,FPB Q2-26,42.68
04/11/2025,PT,FPB Q3-26,71.16
04/11/2025,PT,FPB Q4-26,76.40
04/11/2025,PT,FPB Q1-27,65.31
04/11/2025,PT,FPB Q2-27,36.62
04/11/2025,PT,FPB Q3-27,65.44
04/11/2025,PT,FPB YR-26,64.50
04/11/2025,PT,FPB YR-27,59.75
04/11/2025,PT,FPB YR-28,59.80
04/11/2025,PT,FPB YR-29,59.55
04/11/2025,PT,FPB YR-30,59.25
04/11/2025,PT,FPB YR-31,59.25
04/11/2025,PT,FPB YR-32,59.25
04/11/2025,PT,FPB YR-33,59.10
04/11/2025,PT,FPB YR-34,59.10
04/11/2025,PT,FPB YR-35,59.10
04/11/2025,ES,FTB D We05Nov-25,27.75
04/11/2025,ES,FTB D Th06Nov-25,50.50
04/11/2025,ES,FTB D Fr07Nov-25,49.06
04/11/2025,ES,FTB D Sa08Nov-25,30.46
04/11/2025,ES,FTB D Su09Nov-25,26.56
04/11/2025,ES,FTB Wk46-25,76.00
04/11/2025,ES,FTB Wk47-25,78.00
04/11/2025,ES,FTB Wk48-25,80.00
04/11/2025,ES,FTB Wk49-25,72.00
04/11/2025,ES,FTB M Dec-25,72.00
04/11/2025,ES,FTB M Jan-26,76.00
04/11/2025,ES,FTB M Feb-26,73.00
04/11/2025,ES,FTB M Mar-26,49.66
04/11/2025,ES,FTB M Apr-26,28.69
04/11/2025,ES,FTB M May-26,18.28
04/11/2025,ES,FTB Q1-26,66.00
04/11/2025,ES,FTB Q2-26,41.05
04/11/2025,ES,FTB Q3-26,68.30
04/11/2025,ES,FTB Q4-26,73.50
04/11/2025,ES,FTB Q1-27,64.06
04/11/2025,ES,FTB Q2-27,35.37
04/11/2025,ES,FTB Q3-27,64.19
04/11/2025,ES,FTB YR-26,62.25
04/11/2025,ES,FTB YR-27,58.50
04/11/2025,ES,FTB YR-28,58.55
04/11/2025,ES,FTB YR-29,58.30
04/11/2025,ES,FTB YR-30,58.00
04/11/2025,ES,FTB YR-31,58.00
04/11/2025,ES,FTB YR-32,58.00
04/11/2025,ES,FTB YR-33,57.85
04/11/2025,ES,FTB YR-34,57.85
04/11/2025,ES,FTB YR-35,57.85
05/11/2025,PT,FPB D Th06Nov-25,41.24
05/11/2025,PT,FPB D Fr07Nov-25,78.28
05/11/2025,PT,FPB D Sa08Nov-25,53.41
05/11/2025,PT,FPB D Su09Nov-25,47.15
05/11/2025,PT,FPB Wk46-25,62.75
05/11/2025,PT,FPB Wk47-25,73.00
05/11/2025,PT,FPB Wk48-25,75.00
05/11/2025,PT,FPB Wk49-25,70.55
05/11/2025,PT,FPB M Dec-25,70.55
05/11/2025,PT,FPB M Jan-26,76.48
05/11/2025,PT,FPB M Feb-26,73.90
05/11/2025,PT,FPB M Mar-26,50.08
05/11/2025,PT,FPB M Apr-26,29.19
05/11/2025,PT,FPB M May-26,18.92
05/11/2025,PT,FPB Q1-26,66.59
05/11/2025,PT,FPB Q2-26,41.82
05/11/2025,PT,FPB Q3-26,70.50
05/11/2025,PT,FPB Q4-26,75.91
05/11/2025,PT,FPB Q1-27,65.21
05/11/2025,PT,FPB Q2-27,36.52
05/11/2025,PT,FPB Q3-27,65.34
05/11/2025,PT,FPB YR-26,63.75
05/11/2025,PT,FPB YR-27,59.65
05/11/2025,PT,FPB YR-28,60.05
05/11/2025,PT,FPB YR-29,59.55
05/11/2025,PT,FPB YR-30,59.25
05/11/2025,PT,FPB YR-31,59.25
05/11/2025,PT,FPB YR-32,59.25
05/11/2025,PT,FPB YR-33,59.10
05/11/2025,PT,FPB YR-34,59.10
05/11/2025,PT,FPB YR-35,59.10
05/11/2025,ES,FTB D Th06Nov-25,40.25
05/11/2025,ES,FTB D Fr07Nov-25,78.00
05/11/2025,ES,FTB D Sa08Nov-25,53.13
05/11/2025,ES,FTB D Su09Nov-25,46.87
05/11/2025,ES,FTB Wk46-25,61.75
05/11/2025,ES,FTB Wk47-25,72.00
05/11/2025,ES,FTB Wk48-25,74.00
05/11/2025,ES,FTB Wk49-25,69.55
05/11/2025,ES,FTB M Dec-25,69.55
05/11/2025,ES,FTB M Jan-26,74.80
05/11/2025,ES,FTB M Feb-26,72.25
05/11/2025,ES,FTB M Mar-26,48.63
05/11/2025,ES,FTB M Apr-26,27.93
05/11/2025,ES,FTB M May-26,17.66
05/11/2025,ES,FTB Q1-26,65.00
05/11/2025,ES,FTB Q2-26,40.20
05/11/2025,ES,FTB Q3-26,67.64
05/11/2025,ES,FTB Q4-26,73.00
05/11/2025,ES,FTB Q1-27,63.96
05/11/2025,ES,FTB Q2-27,35.27
05/11/2025,ES,FTB Q3-27,64.09
05/11/2025,ES,FTB YR-26,61.50
05/11/2025,ES,FTB YR-27,58.40
05/11/2025,ES,FTB YR-28,58.80
05/11/2025,ES,FTB YR-29,58.30
05/11/2025,ES,FTB YR-30,58.00
05/11/2025,ES,FTB YR-31,58.00
05/11/2025,ES,FTB YR-32,58.00
05/11/2025,ES,FTB YR-33,57.85
05/11/2025,ES,FTB YR-34,57.85
05/11/2025,ES,FTB YR-35,57.85
06/11/2025,PT,FPB D Fr07Nov-25,68.22
06/11/2025,PT,FPB D Sa08Nov-25,51.89
06/11/2025,PT,FPB D Su09Nov-25,45.55
06/11/2025,PT,FPB Wk46-25,55.15
06/11/2025,PT,FPB Wk47-25,67.00
06/11/2025,PT,FPB Wk48-25,75.00
06/11/2025,PT,FPB Wk49-25,69.35
06/11/2025,PT,FPB M Dec-25,69.35
06/11/2025,PT,FPB M Jan-26,75.90
06/11/2025,PT,FPB M Feb-26,72.77
06/11/2025,PT,FPB M Mar-26,50.25
06/11/2025,PT,FPB M Apr-26,29.01
06/11/2025,PT,FPB M May-26,18.80
06/11/2025,PT,FPB Q1-26,66.10
06/11/2025,PT,FPB Q2-26,41.56
06/11/2025,PT,FPB Q3-26,69.98
06/11/2025,PT,FPB Q4-26,75.69
06/11/2025,PT,FPB Q1-27,65.06
06/11/2025,PT,FPB Q2-27,36.37
06/11/2025,PT,FPB Q3-27,65.19
06/11/2025,PT,FPB YR-26,63.38
06/11/2025,PT,FPB YR-27,59.50
06/11/2025,PT,FPB YR-28,60.05
06/11/2025,PT,FPB YR-29,59.55
06/11/2025,PT,FPB YR-30,59.25
06/11/2025,PT,FPB YR-31,59.25
06/11/2025,PT,FPB YR-32,59.25
06/11/2025,PT,FPB YR-33,59.10
06/11/2025,PT,FPB YR-34,59.10
06/11/2025,PT,FPB YR-35,59.10
06/11/2025,ES,FTB D Fr07Nov-25,68.22
06/11/2025,ES,FTB D Sa08Nov-25,51.67
06/11/2025,ES,FTB D Su09Nov-25,45.33
06/11/2025,ES,FTB Wk46-25,54.15
06/11/2025,ES,FTB Wk47-25,66.00
06/11/2025,ES,FTB Wk48-25,74.00
06/11/2025,ES,FTB Wk49-25,68.35
06/11/2025,ES,FTB M Dec-25,68.35
06/11/2025,ES,FTB M Jan-26,74.10
06/11/2025,ES,FTB M Feb-26,71.00
06/11/2025,ES,FTB M Mar-26,48.72
06/11/2025,ES,FTB M Apr-26,30.00
06/11/2025,ES,FTB M May-26,20.66
06/11/2025,ES,FTB Q1-26,64.40
06/11/2025,ES,FTB Q2-26,40.30
06/11/2025,ES,FTB Q3-26,67.00
06/11/2025,ES,FTB Q4-26,72.65
06/11/2025,ES,FTB Q1-27,63.81
06/11/2025,ES,FTB Q2-27,35.12
06/11/2025,ES,FTB Q3-27,63.94
06/11/2025,ES,FTB YR-26,61.13
06/11/2025,ES,FTB YR-27,58.25
06/11/2025,ES,FTB YR-28,58.80
06/11/2025,ES,FTB YR-29,58.30
06/11/2025,ES,FTB YR-30,58.00
06/11/2025,ES,FTB YR-31,58.00
06/11/2025,ES,FTB YR-32,58.00
06/11/2025,ES,FTB YR-33,57.85
06/11/2025,ES,FTB YR-34,57.85
06/11/2025,ES,FTB YR-35,57.85
07/11/2025,PT,FPB D Sa08Nov-25,44.73
07/11/2025,PT,FPB D Su09Nov-25,48.89
07/11/2025,PT,FPB D Mo10Nov-25,47.33
07/11/2025,PT,FPB D Tu11Nov-25,48.52
07/11/2025,PT,FPB D We12Nov-25,47.93
07/11/2025,PT,FPB D Th13Nov-25,48.28
07/11/2025,PT,FPB D Fr14Nov-25,47.19
07/11/2025,PT,FPB D Sa15Nov-25,42.22
07/11/2025,PT,FPB D Su16Nov-25,38.79
07/11/2025,PT,FPB Wk46-25,45.75
07/11/2025,PT,FPB Wk47-25,59.50
07/11/2025,PT,FPB Wk48-25,70.00
07/11/2025,PT,FPB Wk49-25,67.00
07/11/2025,PT,FPB M Dec-25,67.00
07/11/2025,PT,FPB M Jan-26,74.36
07/11/2025,PT,FPB M Feb-26,71.91
07/11/2025,PT,FPB M Mar-26,50.34
07/11/2025,PT,FPB M Apr-26,30.93
07/11/2025,PT,FPB M May-26,29.51
07/11/2025,PT,FPB Q1-26,65.33
07/11/2025,PT,FPB Q2-26,41.47
07/11/2025,PT,FPB Q3-26,69.61
07/11/2025,PT,FPB Q4-26,75.16
07/11/2025,PT,FPB Q1-27,65.16
07/11/2025,PT,FPB Q2-27,36.47
07/11/2025,PT,FPB Q3-27,65.29
07/11/2025,PT,FPB YR-26,62.94
07/11/2025,PT,FPB YR-27,59.60
07/11/2025,PT,FPB YR-28,60.15
07/11/2025,PT,FPB YR-29,60.10
07/11/2025,PT,FPB YR-30,59.80
07/11/2025,PT,FPB YR-31,59.80
07/11/2025,PT,FPB YR-32,59.80
07/11/2025,PT,FPB YR-33,59.65
07/11/2025,PT,FPB YR-34,59.65
07/11/2025,PT,FPB YR-35,59.65
07/11/2025,ES,FTB D Sa08Nov-25,41.17
07/11/2025,ES,FTB D Su09Nov-25,45.33
07/11/2025,ES,FTB D Mo10Nov-25,46.30
07/11/2025,ES,FTB D Tu11Nov-25,47.76
07/11/2025,ES,FTB D We12Nov-25,47.11
07/11/2025,ES,FTB D Th13Nov-25,47.17
07/11/2025,ES,FTB D Fr14Nov-25,46.19
07/11/2025,ES,FTB D Sa15Nov-25,41.26
07/11/2025,ES,FTB D Su16Nov-25,37.48
07/11/2025,ES,FTB Wk46-25,44.75
07/11/2025,ES,FTB Wk47-25,58.50
07/11/2025,ES,FTB Wk48-25,69.00
07/11/2025,ES,FTB Wk49-25,66.00
07/11/2025,ES,FTB M Dec-25,66.00
07/11/2025,ES,FTB M Jan-26,72.70
07/11/2025,ES,FTB M Feb-26,70.27
07/11/2025,ES,FTB M Mar-26,48.89
07/11/2025,ES,FTB M Apr-26,29.67
07/11/2025,ES,FTB M May-26,28.25
07/11/2025,ES,FTB Q1-26,63.75
07/11/2025,ES,FTB Q2-26,39.85
07/11/2025,ES,FTB Q3-26,66.75
07/11/2025,ES,FTB Q4-26,72.25
07/11/2025,ES,FTB Q1-27,63.91
07/11/2025,ES,FTB Q2-27,35.22
07/11/2025,ES,FTB Q3-27,64.04
07/11/2025,ES,FTB YR-26,60.69
07/11/2025,ES,FTB YR-27,58.35
07/11/2025,ES,FTB YR-28,58.90
07/11/2025,ES,FTB YR-29,58.85
07/11/2025,ES,FTB YR-30,58.55
07/11/2025,ES,FTB YR-31,58.55
07/11/2025,ES,FTB YR-32,58.55
07/11/2025,ES,FTB YR-33,58.40
07/11/2025,ES,FTB YR-34,58.40
07/11/2025,ES,FTB YR-35,58.40
10/11/2025,PT,FPB D Tu11Nov-25,66.88
10/11/2025,PT,FPB D We12Nov-25,30.00
10/11/2025,PT,FPB D Th13Nov-25,59.64
10/11/2025,PT,FPB D Fr14Nov-25,58.66
10/11/2025,PT,FPB D Sa15Nov-25,53.73
10/11/2025,PT,FPB D Su16Nov-25,49.95
10/11/2025,PT,FPB Wk47-25,69.50
10/11/2025,PT,FPB Wk48-25,69.75
10/11/2025,PT,FPB Wk49-25,67.50
10/11/2025,PT,FPB Wk50-25,67.50
10/11/2025,PT,FPB M Dec-25,67.50
10/11/2025,PT,FPB M Jan-26,73.46
10/11/2025,PT,FPB M Feb-26,70.93
10/11/2025,PT,FPB M Mar-26,49.95
10/11/2025,PT,FPB M Apr-26,30.63
10/11/2025,PT,FPB M May-26,29.11
10/11/2025,PT,FPB Q1-26,64.58
10/11/2025,PT,FPB Q2-26,41.07
10/11/2025,PT,FPB Q3-26,68.56
10/11/2025,PT,FPB Q4-26,74.88
10/11/2025,PT,FPB Q1-27,65.06
10/11/2025,PT,FPB Q2-27,36.37
10/11/2025,PT,FPB Q3-27,65.19
10/11/2025,PT,FPB YR-26,62.32
10/11/2025,PT,FPB YR-27,59.50
10/11/2025,PT,FPB YR-28,59.95
10/11/2025,PT,FPB YR-29,60.10
10/11/2025,PT,FPB YR-30,59.80
10/11/2025,PT,FPB YR-31,59.80
10/11/2025,PT,FPB YR-32,59.80
10/11/2025,PT,FPB YR-33,59.65
10/11/2025,PT,FPB YR-34,59.65
10/11/2025,PT,FPB YR-35,59.65
10/11/2025,ES,FTB D Tu11Nov-25,66.88
10/11/2025,ES,FTB D We12Nov-25,30.00
10/11/2025,ES,FTB D Th13Nov-25,59.64
10/11/2025,ES,FTB D Fr14Nov-25,58.66
10/11/2025,ES,FTB D Sa15Nov-25,53.73
10/11/2025,ES,FTB D Su16Nov-25,49.95
10/11/2025,ES,FTB Wk47-25,68.50
10/11/2025,ES,FTB Wk48-25,68.75
10/11/2025,ES,FTB Wk49-25,66.50
10/11/2025,ES,FTB Wk50-25,66.50
10/11/2025,ES,FTB M Dec-25,66.50
10/11/2025,ES,FTB M Jan-26,71.80
10/11/2025,ES,FTB M Feb-26,69.29
10/11/2025,ES,FTB M Mar-26,48.50
10/11/2025,ES,FTB M Apr-26,29.37
10/11/2025,ES,FTB M May-26,27.85
10/11/2025,ES,FTB Q1-26,63.00
10/11/2025,ES,FTB Q2-26,39.45
10/11/2025,ES,FTB Q3-26,65.70
10/11/2025,ES,FTB Q4-26,71.97
10/11/2025,ES,FTB Q1-27,63.81
10/11/2025,ES,FTB Q2-27,35.12
10/11/2025,ES,FTB Q3-27,63.94
10/11/2025,ES,FTB YR-26,60.07
10/11/2025,ES,FTB YR-27,58.25
10/11/2025,ES,FTB YR-28,58.70
10/11/2025,ES,FTB YR-29,58.85
10/11/2025,ES,FTB YR-30,58.55
10/11/2025,ES,FTB YR-31,58.55
10/11/2025,ES,FTB YR-32,58.55
10/11/2025,ES,FTB YR-33,58.40
10/11/2025,ES,FTB YR-34,58.40
10/11/2025,ES,FTB YR-35,58.40
11/11/2025,PT,FPB D We12Nov-25,27.78
11/11/2025,PT,FPB D Th13Nov-25,58.90
11/11/2025,PT,FPB D Fr14Nov-25,57.92
11/11/2025,PT,FPB D Sa15Nov-25,52.99
11/11/2025,PT,FPB D Su16Nov-25,49.21
11/11/2025,PT,FPB Wk47-25,74.00
11/11/2025,PT,FPB Wk48-25,70.75
11/11/2025,PT,FPB Wk49-25,69.35
11/11/2025,PT,FPB Wk50-25,69.35
11/11/2025,PT,FPB M Dec-25,69.35
11/11/2025,PT,FPB M Jan-26,74.17
11/11/2025,PT,FPB M Feb-26,71.14
11/11/2025,PT,FPB M Mar-26,50.96
11/11/2025,PT,FPB M Apr-26,30.52
11/11/2025,PT,FPB M May-26,28.96
11/11/2025,PT,FPB Q1-26,65.24
11/11/2025,PT,FPB Q2-26,40.92
11/11/2025,PT,FPB Q3-26,68.70
11/11/2025,PT,FPB Q4-26,74.57
11/11/2025,PT,FPB Q1-27,65.21
11/11/2025,PT,FPB Q2-27,36.52
11/11/2025,PT,FPB Q3-27,65.34
11/11/2025,PT,FPB YR-26,62.40
11/11/2025,PT,FPB YR-27,59.65
11/11/2025,PT,FPB YR-28,59.95
11/11/2025,PT,FPB YR-29,60.10
11/11/2025,PT,FPB YR-30,59.80
11/11/2025,PT,FPB YR-31,59.80
11/11/2025,PT,FPB YR-32,59.80
11/11/2025,PT,FPB YR-33,59.65
11/11/2025,PT,FPB YR-34,59.65
11/11/2025,PT,FPB YR-35,59.65
11/11/2025,ES,FTB D We12Nov-25,27.78
11/11/2025,ES,FTB D Th13Nov-25,58.90
11/11/2025,ES,FTB D Fr14Nov-25,57.92
11/11/2025,ES,FTB D Sa15Nov-25,52.99
11/11/2025,ES,FTB D Su16Nov-25,49.21
11/11/2025,ES,FTB Wk47-25,73.00
11/11/2025,ES,FTB Wk48-25,69.75
11/11/2025,ES,FTB Wk49-25,68.35
11/11/2025,ES,FTB Wk50-25,68.35
11/11/2025,ES,FTB M Dec-25,68.35
11/11/2025,ES,FTB M Jan-26,72.50
11/11/2025,ES,FTB M Feb-26,69.50
11/11/2025,ES,FTB M Mar-26,49.50
11/11/2025,ES,FTB M Apr-26,29.26
11/11/2025,ES,FTB M May-26,27.70
11/11/2025,ES,FTB Q1-26,63.65
11/11/2025,ES,FTB Q2-26,39.30
11/11/2025,ES,FTB Q3-26,65.84
11/11/2025,ES,FTB Q4-26,71.66
11/11/2025,ES,FTB Q1-27,63.96
11/11/2025,ES,FTB Q2-27,35.27
11/11/2025,ES,FTB Q3-27,64.09
11/11/2025,ES,FTB YR-26,60.15
11/11/2025,ES,FTB YR-27,58.40
11/11/2025,ES,FTB YR-28,58.70
11/11/2025,ES,FTB YR-29,58.85
11/11/2025,ES,FTB YR-30,58.55
11/11/2025,ES,FTB YR-31,58.55
11/11/2025,ES,FTB YR-32,58.55
11/11/2025,ES,FTB YR-33,58.40
11/11/2025,ES,FTB YR-34,58.40
11/11/2025,ES,FTB YR-35,58.40
12/11/2025,PT,FPB D Th13Nov-25,31.90
12/11/2025,PT,FPB D Fr14Nov-25,38.00
12/11/2025,PT,FPB D Sa15Nov-25,43.60
12/11/2025,PT,FPB D Su16Nov-25,39.82
12/11/2025,PT,FPB Wk47-25,80.25
12/11/2025,PT,FPB Wk48-25,72.75
12/11/2025,PT,FPB Wk49-25,70.30
12/11/2025,PT,FPB Wk50-25,70.30
12/11/2025,PT,FPB M Dec-25,70.30
12/11/2025,PT,FPB M Jan-26,74.23
12/11/2025,PT,FPB M Feb-26,71.21
12/11/2025,PT,FPB M Mar-26,50.98
12/11/2025,PT,FPB M Apr-26,30.86
12/11/2025,PT,FPB M May-26,29.41
12/11/2025,PT,FPB Q1-26,65.29
12/11/2025,PT,FPB Q2-26,41.38
12/11/2025,PT,FPB Q3-26,69.11
12/11/2025,PT,FPB Q4-26,74.76
12/11/2025,PT,FPB Q1-27,64.75
12/11/2025,PT,FPB Q2-27,36.57
12/11/2025,PT,FPB Q3-27,65.39
12/11/2025,PT,FPB YR-26,62.68
12/11/2025,PT,FPB YR-27,59.70
12/11/2025,PT,FPB YR-28,59.95
12/11/2025,PT,FPB YR-29,59.75
12/11/2025,PT,FPB YR-30,59.75
12/11/2025,PT,FPB YR-31,59.75
12/11/2025,PT,FPB YR-32,59.75
12/11/2025,PT,FPB YR-33,59.60
12/11/2025,PT,FPB YR-34,59.60
12/11/2025,PT,FPB YR-35,59.60
12/11/2025,ES,FTB D Th13Nov-25,31.90
12/11/2025,ES,FTB D Fr14Nov-25,38.00
12/11/2025,ES,FTB D Sa15Nov-25,43.60
12/11/2025,ES,FTB D Su16Nov-25,39.82
12/11/2025,ES,FTB Wk47-25,79.25
12/11/2025,ES,FTB Wk48-25,71.75
12/11/2025,ES,FTB Wk49-25,69.30
12/11/2025,ES,FTB Wk50-25,69.30
12/11/2025,ES,FTB M Dec-25,69.30
12/11/2025,ES,FTB M Jan-26,72.56
12/11/2025,ES,FTB M Feb-26,69.57
12/11/2025,ES,FTB M Mar-26,49.52
12/11/2025,ES,FTB M Apr-26,29.60
12/11/2025,ES,FTB M May-26,28.15
12/11/2025,ES,FTB Q1-26,63.70
12/11/2025,ES,FTB Q2-26,39.75
12/11/2025,ES,FTB Q3-26,66.25
12/11/2025,ES,FTB Q4-26,71.85
12/11/2025,ES,FTB Q1-27,63.50
12/11/2025,ES,FTB Q2-27,35.32
12/11/2025,ES,FTB Q3-27,64.14
12/11/2025,ES,FTB YR-26,60.43
12/11/2025,ES,FTB YR-27,58.45
12/11/2025,ES,FTB YR-28,58.70
12/11/2025,ES,FTB YR-29,58.50
12/11/2025,ES,FTB YR-30,58.50
12/11/2025,ES,FTB YR-31,58.50
12/11/2025,ES,FTB YR-32,58.50
12/11/2025,ES,FTB YR-33,58.35
12/11/2025,ES,FTB YR-34,58.35
12/11/2025,ES,FTB YR-35,58.35
13/11/2025,PT,FPB D Fr14Nov-25,29.39
13/11/2025,PT,FPB D Sa15Nov-25,41.88
13/11/2025,PT,FPB D Su16Nov-25,38.10
13/11/2025,PT,FPB M Dec-25,69.50
13/11/2025,PT,FPB M Jan-26,74.40
13/11/2025,PT,FPB M Feb-26,71.12
13/11/2025,PT,FPB M Mar-26,51.21
13/11/2025,PT,FPB M Apr-26,30.86
13/11/2025,PT,FPB M May-26,29.41
13/11/2025,PT,FPB Q1-26,65.40
13/11/2025,PT,FPB Q2-26,41.38
13/11/2025,PT,FPB Q3-26,68.61
13/11/2025,PT,FPB Q4-26,74.45
13/11/2025,PT,FPB Q1-27,64.80
13/11/2025,PT,FPB Q2-27,36.62
